row_index,true_label,predicted_label,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
4590,right of a big black triangle is a small purple octagon,left of a medium pink hexagon is a big purple triangle,0.8450581431388855,0.0008069892064668238,0,0,0,1,0.14285714285714285,0,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,right of a medium yellow octagon is a small pink triangle,0.8044162392616272,0.0010186658473685384,0,0,0,2,0.2857142857142857,1,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,right of a medium yellow octagon is a small pink triangle,0.8318880200386047,0.0008755834423936903,0,0,0,2,0.2857142857142857,1,0,0
5780,right of a small orange triangle is a small black diamond,left of a small green triangle is a small pink diamond,0.8436059355735779,0.0008145525935105979,0,0,0,4,0.5714285714285714,0,1,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,left of a small purple octagon is a big blue circle,0.8061730265617371,0.001009515835903585,0,0,0,4,0.5714285714285714,1,0,0
8572,the big green circle is positioned below a small purple diamond,the small yellow octagon is positioned below a medium purple triangle,0.7958118319511414,0.001063480623997748,0,0,0,2,0.2857142857142857,1,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,right of a medium yellow octagon is a small pink triangle,0.8329840898513794,0.0008698746678419411,0,0,0,2,0.2857142857142857,0,0,0
9898,the small purple circle is positioned below a big blue hexagon,the small blue triangle is positioned below a medium purple octagon,0.8119111061096191,0.0009796301601454616,0,0,0,2,0.2857142857142857,1,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,left of a small green triangle is a small pink diamond,0.790800154209137,0.0010895829182118177,0,0,0,0,0.0,0,0,0
6166,the big blue circle is positioned left of a big green octagon,left of a small purple octagon is a big blue circle,0.836120069026947,0.0008535420056432486,0,0,0,5,0.7142857142857143,1,1,0
8715,below a medium yellow circle is a small pink diamond,a small yellow octagon is below a medium pink triangle,0.8224683403968811,0.0009246442350558937,0,0,0,3,0.42857142857142855,1,0,0
6471,left of a big yellow octagon is a big purple diamond,right of a medium yellow octagon is a small pink triangle,0.8583356142044067,0.0007378357113339007,0,1,0,2,0.2857142857142857,0,0,0
7294,a big purple hexagon is right of a small red square,left of a medium pink hexagon is a big purple triangle,0.823756992816925,0.0009179323096759617,0,0,0,2,0.2857142857142857,0,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,the small blue triangle is positioned below a medium purple octagon,0.8107540607452393,0.000985656282864511,0,0,0,4,0.5714285714285714,1,0,0
2527,a medium blue square is right of a big black hexagon,left of a small purple octagon is a big blue circle,0.8179774880409241,0.0009480345179326832,0,0,0,1,0.14285714285714285,0,0,0
630,a small yellow square can be seen right of a big black square,a small purple octagon can be seen right of a small green triangle,0.6995443105697632,0.00156487338244915,0,0,0,2,0.2857142857142857,1,0,0
1053,a medium black circle can be seen right of a medium black triangle,left of a medium pink hexagon is a big purple triangle,0.6983626484870911,0.0015710280276834965,0,0,0,1,0.14285714285714285,0,0,0
2198,right of a big orange square is a medium pink triangle,right of a medium yellow octagon is a small pink triangle,0.829483151435852,0.0008881086832843721,0,0,0,3,0.42857142857142855,1,0,0
4127,a big purple square can be seen above a medium red square,above a small purple square is a medium red octagon,0.8024853467941284,0.0010287229670211673,0,0,0,2,0.2857142857142857,1,0,0
135,the small blue octagon is positioned left of a small red circle,a small pink triangle is right of a medium orange diamond,0.8102848529815674,0.000988100073300302,0,0,0,1,0.14285714285714285,0,0,0
127,the small orange diamond is positioned below a big purple square,above a small blue triangle is a small purple octagon,0.7887175679206848,0.0011004293337464333,0,0,0,1,0.14285714285714285,0,0,0
9227,a big blue triangle is right of a big green triangle,a small green diamond is right of a medium blue hexagon,0.6847671270370483,0.001641837996430695,0,0,0,1,0.14285714285714285,1,0,0
1731,a big blue octagon can be seen above a small red triangle,the small blue triangle is positioned below a medium purple octagon,0.8284165859222412,0.0008936632075347006,0,0,0,1,0.14285714285714285,0,0,0
2540,a medium blue octagon can be seen below a small orange triangle,the small blue triangle is positioned below a medium purple octagon,0.8487793803215027,0.0007876075687818229,0,0,0,2,0.2857142857142857,1,0,0
169,left of a small purple square is a medium orange circle,right of a medium yellow octagon is a small pink triangle,0.7956403493881226,0.0010643737623468041,0,0,0,0,0.0,0,0,0
1737,the small blue square is positioned below a big red hexagon,above a small pink diamond is a small red hexagon,0.7752023339271545,0.0011708212550729513,0,0,0,1,0.14285714285714285,0,0,0
1834,a big pink square can be seen below a small green square,a small yellow octagon is below a medium pink triangle,0.7050825953483582,0.0015360283432528377,0,0,0,1,0.14285714285714285,1,0,0
5596,a medium pink square can be seen above a big red triangle,above a small pink diamond is a small red hexagon,0.8122512102127075,0.0009778591338545084,0,0,0,1,0.14285714285714285,1,0,0
3655,above a medium red hexagon is a big yellow hexagon,below a big pink hexagon is a medium orange diamond,0.7797038555145264,0.0011473764898255467,0,0,0,1,0.14285714285714285,0,0,0
3314,a medium black square can be seen right of a medium pink circle,left of a medium pink hexagon is a big purple triangle,0.7649229764938354,0.0012243598466739058,0,0,0,2,0.2857142857142857,0,0,0
7156,left of a medium pink hexagon is a big purple triangle,left of a medium pink hexagon is a big purple triangle,0.875937283039093,0.0006461603916250169,1,1,1,7,1.0,1,1,1
9250,the big purple octagon is positioned below a small purple diamond,above a small blue triangle is a small purple octagon,0.8534877896308899,0.0007630849722772837,0,0,0,3,0.42857142857142855,0,0,0
7675,a small orange square can be seen below a medium green hexagon,a small yellow octagon is below a medium pink triangle,0.7950028777122498,0.0010676936944946647,0,0,0,3,0.42857142857142855,1,0,0
2196,a big yellow square is below a big orange circle,the small yellow octagon is positioned below a small orange square,0.8079351186752319,0.0010003381175920367,0,0,0,3,0.42857142857142855,1,0,0
3865,a medium blue diamond can be seen above a big green triangle,the small blue triangle is positioned below a medium purple octagon,0.8098669648170471,0.000990276224911213,0,0,0,1,0.14285714285714285,0,0,0
1749,the small red diamond is positioned left of a medium green diamond,left of a small green triangle is a small pink diamond,0.7407306432723999,0.0013503615045920014,0,0,0,4,0.5714285714285714,1,0,0
4426,right of a big black diamond is a medium yellow circle,right of a medium yellow octagon is a small pink triangle,0.7786588072776794,0.001152818906120956,0,0,0,1,0.14285714285714285,1,0,0
2944,a medium purple triangle is left of a small purple octagon,left of a medium pink hexagon is a big purple triangle,0.851368248462677,0.0007741241715848446,0,0,0,3,0.42857142857142855,1,0,0
6624,a big black octagon can be seen left of a big orange hexagon,left of a big yellow octagon is a big purple diamond,0.814860463142395,0.000964268168900162,0,0,0,3,0.42857142857142855,1,0,0
6305,right of a medium orange diamond is a small black circle,right of a medium yellow octagon is a small pink triangle,0.780171275138855,0.0011449409648776054,0,0,0,3,0.42857142857142855,1,0,0
1732,right of a small red circle is a big orange octagon,right of a medium yellow octagon is a small pink triangle,0.8403016924858093,0.0008317618048749864,0,0,0,1,0.14285714285714285,1,0,0
4906,the big green square is positioned below a medium blue diamond,the big green triangle is positioned below a small blue octagon,0.7718430757522583,0.001188316848129034,0,0,0,4,0.5714285714285714,1,0,0
2393,a small pink hexagon can be seen right of a big black octagon,a small purple octagon can be seen right of a small green triangle,0.8262727856636047,0.0009048294159583747,0,0,0,2,0.2857142857142857,1,0,0
9881,a big blue triangle can be seen below a big red hexagon,above a small pink diamond is a small red hexagon,0.7792298793792725,0.0011498451931402087,0,0,0,0,0.0,0,0,0
4578,the small blue octagon is positioned below a big orange circle,the small yellow octagon is positioned below a medium purple triangle,0.8213069438934326,0.0009306934662163258,0,0,0,3,0.42857142857142855,1,0,0
7700,a big purple square can be seen above a medium pink diamond,above a small blue triangle is a small purple octagon,0.804885983467102,0.0010162194957956672,0,0,0,2,0.2857142857142857,1,0,0
4112,a big green octagon can be seen left of a medium red square,left of a small green octagon is a big red diamond,0.8438819646835327,0.0008131154463626444,0,0,0,2,0.2857142857142857,1,0,0
6604,below a small blue square is a big yellow circle,the small yellow octagon is positioned below a medium purple triangle,0.7677273750305176,0.0012097535654902458,0,0,0,2,0.2857142857142857,1,0,0
2522,the medium blue diamond is positioned above a small blue octagon,the small blue triangle is positioned below a medium purple octagon,0.8329163193702698,0.0008702279883436859,0,0,0,2,0.2857142857142857,0,0,0
1925,a medium blue circle can be seen above a small orange octagon,the small blue triangle is positioned below a medium purple octagon,0.8144104480743408,0.0009666119585745037,0,0,0,2,0.2857142857142857,0,0,0
1165,a small black triangle can be seen left of a medium red square,a small pink triangle is right of a big red octagon,0.7858167886734009,0.0011155377142131329,0,0,0,3,0.42857142857142855,0,0,0
5707,right of a big yellow circle is a big pink hexagon,right of a medium yellow octagon is a small pink triangle,0.8249167799949646,0.0009118919842876494,0,0,0,3,0.42857142857142855,1,0,0
3042,left of a small red hexagon is a big black circle,a small purple octagon can be seen right of a small green triangle,0.7973881363868713,0.0010552705498412251,0,0,0,1,0.14285714285714285,0,0,0
2882,a medium green diamond can be seen below a small blue square,the small blue triangle is positioned below a medium purple octagon,0.7570751309394836,0.0012652341974899173,0,0,0,1,0.14285714285714285,1,0,0
8968,the small green triangle is positioned left of a small green octagon,left of a small green triangle is a small pink diamond,0.8147605657577515,0.0009647887200117111,0,0,0,4,0.5714285714285714,1,0,0
9139,a medium red hexagon can be seen above a small green octagon,above a small pink diamond is a small red hexagon,0.8046481013298035,0.0010174581548199058,0,0,0,4,0.5714285714285714,1,0,0
9121,a small black circle can be seen above a big pink triangle,a small pink triangle is right of a medium orange diamond,0.7811903357505798,0.00113963324110955,0,0,0,1,0.14285714285714285,0,0,0
3037,a small blue octagon is right of a small pink circle,a small pink triangle is right of a medium orange diamond,0.8323982357978821,0.0008729260298423469,0,0,0,2,0.2857142857142857,1,0,0
3121,a small black square can be seen above a medium purple octagon,the small blue triangle is positioned below a medium purple octagon,0.7923992276191711,0.001081253751181066,0,0,0,4,0.5714285714285714,0,0,0
880,a medium purple octagon is below a small green diamond,the small blue triangle is positioned below a medium purple octagon,0.8353455066680908,0.0008575756219215691,0,0,0,1,0.14285714285714285,1,0,0
2240,a big red diamond is left of a small orange square,a small pink triangle is right of a big red octagon,0.8137121200561523,0.0009702492970973253,0,0,0,0,0.0,0,0,0
3691,a big blue circle can be seen below a medium red hexagon,above a small blue triangle is a small purple octagon,0.8124577403068542,0.0009767833398655057,0,0,0,0,0.0,0,0,0
6951,a medium red diamond is below a medium black octagon,above a small pink diamond is a small red hexagon,0.7732028961181641,0.0011812354205176234,0,0,0,1,0.14285714285714285,0,0,0
4733,a big orange circle can be seen right of a small purple octagon,right of a medium yellow octagon is a small pink triangle,0.8084021806716919,0.000997905503027141,0,0,0,2,0.2857142857142857,1,0,0
6318,a big orange diamond is right of a big green octagon,the big yellow diamond is positioned left of a small green octagon,0.8366343975067139,0.0008508629980497062,0,0,0,4,0.5714285714285714,0,1,0
7579,right of a small purple circle is a big blue circle,left of a small purple octagon is a big blue circle,0.7774176597595215,0.0011592827504500747,0,0,0,5,0.7142857142857143,0,0,0
2903,a big yellow circle is left of a big red hexagon,right of a small red circle is a big orange octagon,0.7959351539611816,0.0010628380114212632,0,0,0,2,0.2857142857142857,0,0,0
5865,below a big blue circle is a small black square,the small blue triangle is positioned below a medium purple octagon,0.784953773021698,0.0011200327426195145,0,0,0,2,0.2857142857142857,1,0,0
4845,above a medium yellow diamond is a small purple triangle,the small orange triangle is positioned above a small pink diamond,0.8556185960769653,0.0007519875653088093,0,0,0,4,0.5714285714285714,1,1,0
6244,a small orange square is below a medium red triangle,the small orange triangle is positioned above a small pink diamond,0.805054247379303,0.0010153426555916667,0,0,0,2,0.2857142857142857,0,0,0
5287,above a medium blue diamond is a medium orange square,above a small blue triangle is a small purple octagon,0.766284167766571,0.0012172699207440019,0,0,0,2,0.2857142857142857,1,0,0
1725,a big green octagon is below a small purple circle,the small yellow octagon is positioned below a medium purple triangle,0.8339418172836304,0.0008648866787552834,0,0,0,3,0.42857142857142855,1,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,right of a medium yellow octagon is a small pink triangle,0.8059561848640442,0.001010645180940628,0,0,0,2,0.2857142857142857,1,0,0
1825,a big purple triangle can be seen below a medium blue triangle,the small blue triangle is positioned below a medium purple octagon,0.8118506669998169,0.0009799448307603598,0,0,0,3,0.42857142857142855,1,0,0
5953,a medium green octagon is left of a small red circle,right of a medium yellow octagon is a small pink triangle,0.8098608255386353,0.0009903083555400372,0,0,0,0,0.0,0,0,0
8236,a small red square is above a medium yellow octagon,a small yellow octagon is below a medium pink triangle,0.799248456954956,0.0010455814190208912,0,0,0,2,0.2857142857142857,0,0,0
4957,a big purple triangle is left of a big black hexagon,left of a medium pink hexagon is a big purple triangle,0.8197579979896545,0.000938760640565306,0,0,0,5,0.7142857142857143,1,1,0
2785,a medium orange diamond is above a medium pink triangle,a small pink triangle is right of a medium orange diamond,0.83139568567276,0.0008781476062722504,0,0,0,1,0.14285714285714285,0,0,0
7023,above a small orange triangle is a big purple hexagon,the small blue triangle is positioned below a medium purple octagon,0.8400371670722961,0.00083313969662413,0,0,0,0,0.0,0,0,0
4745,the small black octagon is positioned left of a big orange circle,right of a medium yellow octagon is a small pink triangle,0.8004519939422607,0.0010393125703558326,0,0,0,1,0.14285714285714285,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,a small pink triangle is right of a big red octagon,0.8165566921234131,0.0009554338757880032,0,0,0,3,0.42857142857142855,0,1,0
5513,a medium green hexagon is right of a big red diamond,left of a small green octagon is a big red diamond,0.8436986207962036,0.0008140699937939644,0,0,0,0,0.0,0,0,0
1958,a big purple diamond can be seen below a medium purple triangle,the small blue triangle is positioned below a medium purple octagon,0.857674241065979,0.0007412801496684551,0,0,0,3,0.42857142857142855,1,0,0
2298,a medium pink circle can be seen left of a medium orange circle,right of a medium yellow octagon is a small pink triangle,0.7423458695411682,0.0013419484021142125,0,0,0,2,0.2857142857142857,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,right of a medium yellow octagon is a small pink triangle,0.7952150106430054,0.0010665884474292397,0,0,0,3,0.42857142857142855,1,0,0
8119,the medium purple diamond is positioned below a small black square,the small blue triangle is positioned below a medium purple octagon,0.7759519815444946,0.0011669170344248414,0,0,0,1,0.14285714285714285,1,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,right of a medium yellow octagon is a small pink triangle,0.8049283027648926,0.001015998306684196,0,0,0,1,0.14285714285714285,0,0,0
7822,right of a medium red triangle is a big purple diamond,left of a medium pink hexagon is a big purple triangle,0.8497294783592224,0.0007826593355275691,0,0,0,3,0.42857142857142855,0,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,the small blue triangle is positioned below a medium purple octagon,0.8226911425590515,0.0009234838071279228,0,0,0,1,0.14285714285714285,1,0,0
1773,above a medium black hexagon is a small black triangle,the small blue triangle is positioned below a medium purple octagon,0.756117582321167,0.0012702211970463395,0,0,0,3,0.42857142857142855,0,0,0
718,a small blue octagon can be seen left of a medium blue triangle,the small pink diamond is positioned right of a medium blue hexagon,0.8452579975128174,0.0008059481042437255,0,0,0,3,0.42857142857142855,0,0,0
1794,a small black diamond is below a small red circle,above a small pink diamond is a small red hexagon,0.7393330335617065,0.0013576409546658397,0,0,0,2,0.2857142857142857,0,0,0
2789,a small purple square can be seen right of a small orange circle,right of a medium yellow octagon is a small pink triangle,0.7496759295463562,0.0013037711614742875,0,0,0,2,0.2857142857142857,1,0,0
6586,left of a small pink circle is a small red octagon,a small pink triangle is right of a medium orange diamond,0.8417618870735168,0.0008241576142609119,0,0,0,1,0.14285714285714285,0,0,0
1027,the medium black square is positioned below a small yellow circle,the small yellow octagon is positioned below a medium purple triangle,0.732183575630188,0.0013948772102594376,0,0,0,1,0.14285714285714285,1,0,0
3211,a big yellow diamond is right of a big green octagon,the big yellow diamond is positioned left of a small green octagon,0.8513157367706299,0.0007743967580609024,0,1,0,5,0.7142857142857143,0,1,0
8231,a medium black hexagon is below a medium blue diamond,the small blue triangle is positioned below a medium purple octagon,0.7907560467720032,0.001089812139980495,0,0,0,2,0.2857142857142857,1,0,0
4720,right of a small black circle is a medium blue hexagon,the small pink diamond is positioned right of a medium blue hexagon,0.8102812767028809,0.0009881177684292197,0,0,0,1,0.14285714285714285,1,0,0
8557,a big pink diamond can be seen below a medium orange octagon,a small pink triangle is right of a medium orange diamond,0.8285461068153381,0.0008929895120672882,0,0,0,3,0.42857142857142855,0,0,0
5491,a big green triangle is below a medium green hexagon,the small yellow octagon is positioned below a medium purple triangle,0.7889739871025085,0.0010990937007591128,0,0,0,2,0.2857142857142857,1,0,0
2706,a big green triangle is left of a medium black circle,a small purple octagon can be seen right of a small green triangle,0.7668433785438538,0.0012143576750531793,0,0,0,0,0.0,0,0,0
4983,a big orange hexagon is above a big red circle,above a small purple square is a medium red octagon,0.8135883212089539,0.0009708946454338729,0,0,0,1,0.14285714285714285,1,0,0
200,the big yellow square is positioned below a small red octagon,a small yellow octagon is below a medium pink triangle,0.8164626359939575,0.0009559236350469291,0,0,0,2,0.2857142857142857,1,0,0
6310,the big green square is positioned right of a big purple circle,left of a big blue octagon is a small red square,0.794944167137146,0.0010679991682991385,0,0,0,2,0.2857142857142857,0,0,0
1382,the medium orange square is positioned above a big green diamond,the small yellow octagon is positioned below a medium purple triangle,0.7882543802261353,0.0011028420412912965,0,0,0,0,0.0,0,0,0
1123,a medium red hexagon is below a medium orange hexagon,above a small pink diamond is a small red hexagon,0.741875410079956,0.0013443991774693131,0,0,0,2,0.2857142857142857,0,0,0
1753,a big yellow square is below a medium yellow diamond,above a small green triangle is a small yellow octagon,0.7834428548812866,0.0011279023019596934,0,0,0,1,0.14285714285714285,0,0,0
4188,a small pink triangle is below a big green triangle,a small yellow octagon is below a medium pink triangle,0.7754186391830444,0.0011696945875883102,0,0,0,3,0.42857142857142855,1,0,0
5049,left of a small yellow hexagon is a medium yellow octagon,right of a medium yellow octagon is a small pink triangle,0.7989978790283203,0.001046886551193893,0,0,0,1,0.14285714285714285,0,0,0
2656,a medium yellow hexagon can be seen above a medium black diamond,the small yellow octagon is positioned below a medium purple triangle,0.7934432029724121,0.0010758175048977137,0,0,0,2,0.2857142857142857,0,0,0
5207,the medium red square is positioned left of a big red triangle,a small pink triangle is right of a big red octagon,0.79421067237854,0.001071819686330855,0,0,0,2,0.2857142857142857,0,0,0
3514,a big green octagon can be seen right of a small pink square,right of a medium yellow octagon is a small pink triangle,0.8101912140846252,0.000988587737083435,0,0,0,1,0.14285714285714285,1,0,0
