row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
2778,left of a medium blue hexagon is a medium orange triangle,a big black octagon can be seen above a small orange triangle,743,0.0013458950201884253,0.9604690074920654,0.00010294505773345008,0,0,0,0,0.0,0,0,0
3489,the medium black triangle is positioned below a big black triangle,a big black octagon can be seen above a small orange triangle,967,0.001034126163391934,0.9243711233139038,0.00019695021910592914,0,0,0,2,0.2857142857142857,0,0,0
6561,a medium yellow circle is right of a medium pink diamond,below a small red hexagon is a big red octagon,322,0.003105590062111801,0.9766316413879395,6.085526547394693e-05,0,0,0,0,0.0,0,0,0
4377,above a medium orange square is a big yellow diamond,below a big pink octagon is a big blue triangle,933,0.0010718113612004287,0.9419361352920532,0.00015120819443836808,0,0,0,1,0.14285714285714285,0,0,0
62,a big orange square can be seen right of a small yellow square,a big black octagon can be seen above a small orange triangle,586,0.0017064846416382253,0.9684558510780334,8.214631816372275e-05,0,0,0,2,0.2857142857142857,0,0,0
5094,the medium yellow triangle is positioned right of a medium pink triangle,above a big green triangle is a big red octagon,574,0.0017421602787456446,0.9692821502685547,7.999449007911608e-05,0,0,0,1,0.14285714285714285,0,0,0
4119,a small green diamond is right of a medium blue hexagon,below a big pink octagon is a big blue triangle,181,0.0055248618784530384,0.9790269732475281,5.4617365094600245e-05,0,0,0,0,0.0,0,0,0
8360,left of a big pink circle is a small orange circle,below a small red hexagon is a big red octagon,79,0.012658227848101266,0.9807380437850952,5.016183786210604e-05,0,0,0,0,0.0,0,0,0
2610,the medium pink diamond is positioned below a medium blue octagon,below a big pink octagon is a big blue triangle,906,0.0011037527593818985,0.9457952380180359,0.0001411582197761163,0,0,0,2,0.2857142857142857,1,0,0
5847,above a small blue triangle is a small purple octagon,a big black octagon can be seen above a small orange triangle,385,0.0025974025974025974,0.9751391410827637,6.47418710286729e-05,0,0,0,4,0.5714285714285714,1,1,0
1693,right of a medium purple triangle is a medium blue diamond,below a big pink octagon is a big blue triangle,639,0.001564945226917058,0.9670966267585754,8.568607154302299e-05,0,0,0,1,0.14285714285714285,0,0,0
1068,the small black hexagon is positioned below a medium yellow square,a big black octagon can be seen above a small orange triangle,797,0.0012547051442910915,0.9574064612388611,0.00011092091881437227,0,0,0,1,0.14285714285714285,0,0,0
6921,a big yellow circle can be seen above a medium blue triangle,a big black octagon can be seen above a small orange triangle,169,0.005917159763313609,0.9797287583351135,5.278957905829884e-05,0,0,0,3,0.42857142857142855,1,0,0
8758,a big blue octagon can be seen above a medium purple diamond,below a big pink octagon is a big blue triangle,938,0.0010660980810234541,0.9424982666969299,0.00014974411169532686,0,0,0,2,0.2857142857142857,0,0,0
1862,a medium red octagon can be seen above a small black hexagon,below a small red hexagon is a big red octagon,507,0.0019723865877712033,0.972058892250061,7.276341057149693e-05,0,0,0,4,0.5714285714285714,0,1,0
7464,a small orange diamond is below a big pink diamond,a medium orange octagon can be seen above a big black triangle,972,0.00102880658436214,0.9285608530044556,0.0001860392076196149,0,0,0,2,0.2857142857142857,0,0,0
3289,a big orange circle is right of a small pink diamond,below a big pink octagon is a big blue triangle,415,0.0024096385542168677,0.9742655754089355,6.701686652377248e-05,0,0,0,2,0.2857142857142857,0,0,0
695,a small yellow circle is below a small orange diamond,below a big pink octagon is a big blue triangle,903,0.0011074197120708748,0.9472269415855408,0.00013743013550993055,0,0,0,1,0.14285714285714285,1,0,0
8049,a big black triangle is above a medium pink diamond,below a big pink octagon is a big blue triangle,832,0.001201923076923077,0.9539132118225098,0.00012001791037619114,0,0,0,3,0.42857142857142855,0,0,0
9820,right of a big pink square is a big pink circle,below a small red hexagon is a big red octagon,96,0.010416666666666666,0.9802262187004089,5.149467324372381e-05,0,0,0,1,0.14285714285714285,0,0,0
4366,the big purple octagon is positioned below a big blue triangle,below a small red hexagon is a big red octagon,453,0.002207505518763797,0.9730269908905029,7.02424076735042e-05,0,0,0,3,0.42857142857142855,1,0,0
7940,a big pink hexagon can be seen right of a big black hexagon,below a small red hexagon is a big red octagon,877,0.0011402508551881414,0.9491643905639648,0.00013238482642918825,0,0,0,2,0.2857142857142857,0,0,0
6216,left of a small blue hexagon is a small yellow diamond,a big black octagon can be seen above a small orange triangle,125,0.008,0.9801334142684937,5.173579484107904e-05,0,0,0,1,0.14285714285714285,0,0,0
6486,a big red octagon can be seen below a small yellow circle,below a small red hexagon is a big red octagon,20,0.05,0.9825338125228882,4.5484852307708934e-05,0,0,0,5,0.7142857142857143,1,0,0
3876,a medium green hexagon is above a medium pink circle,below a small red hexagon is a big red octagon,211,0.004739336492890996,0.9786247611045837,5.566503023146652e-05,0,0,0,0,0.0,0,0,0
5731,the small red hexagon is positioned left of a medium green octagon,a big black octagon can be seen above a small orange triangle,213,0.004694835680751174,0.978467583656311,5.6074277381412685e-05,0,0,0,0,0.0,0,0,0
6370,left of a big black octagon is a big pink octagon,below a small red hexagon is a big red octagon,581,0.0017211703958691911,0.9680755734443665,8.31365177873522e-05,0,0,0,2,0.2857142857142857,0,0,0
4430,the big purple circle is positioned left of a big red triangle,below a small red hexagon is a big red octagon,24,0.041666666666666664,0.9814584255218506,4.828501187148504e-05,0,0,0,2,0.2857142857142857,0,0,0
3291,the small blue square is positioned right of a small yellow hexagon,a big black octagon can be seen above a small orange triangle,650,0.0015384615384615385,0.9657884836196899,8.909269672585651e-05,0,0,0,1,0.14285714285714285,0,0,0
2801,the small yellow circle is positioned right of a medium blue square,a big black octagon can be seen above a small orange triangle,776,0.001288659793814433,0.9590224027633667,0.00010671238851500675,0,0,0,0,0.0,0,0,0
2433,a medium green square can be seen below a small green triangle,above a big green triangle is a big red octagon,122,0.00819672131147541,0.9809321165084839,4.9655965995043516e-05,0,0,0,2,0.2857142857142857,0,0,0
6035,left of a small green triangle is a small pink diamond,a big blue octagon can be seen above a small red triangle,310,0.0032258064516129032,0.9767595529556274,6.052193566574715e-05,0,0,0,2,0.2857142857142857,0,0,0
7333,the small yellow square is positioned right of a medium purple diamond,below a big pink octagon is a big blue triangle,781,0.0012804097311139564,0.9579399228096008,0.00010953129822155461,0,0,0,0,0.0,0,0,0
8093,below a medium purple triangle is a big green hexagon,a big black octagon can be seen above a small orange triangle,365,0.0027397260273972603,0.9755783677101135,6.359826511470601e-05,0,0,0,2,0.2857142857142857,0,0,0
4958,above a big pink diamond is a small blue square,below a big pink octagon is a big blue triangle,267,0.003745318352059925,0.9774197340011597,5.880300886929035e-05,0,0,0,3,0.42857142857142855,0,0,0
6538,a small yellow hexagon can be seen right of a medium blue hexagon,below a small red hexagon is a big red octagon,580,0.0017241379310344827,0.9689339399337769,8.090092160273343e-05,0,0,0,1,0.14285714285714285,0,0,0
4590,right of a big black triangle is a small purple octagon,above a big green triangle is a big red octagon,310,0.0032258064516129032,0.9767104983329773,6.065005800337531e-05,0,0,0,3,0.42857142857142855,0,1,0
9418,the medium purple octagon is positioned right of a small yellow circle,above a big green triangle is a big red octagon,185,0.005405405405405406,0.9789615273475647,5.4787888075225055e-05,0,0,0,1,0.14285714285714285,0,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,below a big pink octagon is a big blue triangle,90,0.011111111111111112,0.980560302734375,5.0624454161152244e-05,0,0,0,2,0.2857142857142857,0,0,0
5780,right of a small orange triangle is a small black diamond,below a big pink octagon is a big blue triangle,386,0.0025906735751295338,0.9752400517463684,6.44791653030552e-05,0,0,0,0,0.0,0,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,below a small red hexagon is a big red octagon,858,0.0011655011655011655,0.9499137997627258,0.00013043290528003126,0,0,0,2,0.2857142857142857,0,0,0
8572,the big green circle is positioned below a small purple diamond,below a small red hexagon is a big red octagon,901,0.0011098779134295228,0.9466056227684021,0.00013904798834118992,0,0,0,3,0.42857142857142855,1,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,a big black octagon can be seen above a small orange triangle,444,0.0022522522522522522,0.9726387858390808,7.125338743207976e-05,0,0,0,1,0.14285714285714285,0,0,0
9898,the small purple circle is positioned below a big blue hexagon,below a small red hexagon is a big red octagon,974,0.001026694045174538,0.9232218265533447,0.0001999432424781844,0,0,0,2,0.2857142857142857,1,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,below a small red hexagon is a big red octagon,239,0.0041841004184100415,0.9779224991798401,5.749384581577033e-05,0,0,0,1,0.14285714285714285,0,0,0
6166,the big blue circle is positioned left of a big green octagon,below a small red hexagon is a big red octagon,209,0.004784688995215311,0.9785960912704468,5.57393541384954e-05,0,0,0,1,0.14285714285714285,0,0,0
8715,below a medium yellow circle is a small pink diamond,a big black octagon can be seen above a small orange triangle,926,0.0010799136069114472,0.9423986077308655,0.0001500037033110857,0,0,0,0,0.0,0,0,0
6471,left of a big yellow octagon is a big purple diamond,below a small red hexagon is a big red octagon,381,0.0026246719160104987,0.9745131134986877,6.63723549223505e-05,0,0,0,1,0.14285714285714285,0,0,0
7294,a big purple hexagon is right of a small red square,below a small red hexagon is a big red octagon,201,0.004975124378109453,0.9782099723815918,5.6745058827800676e-05,0,0,0,3,0.42857142857142855,0,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,below a big pink octagon is a big blue triangle,994,0.001006036217303823,0.8947274684906006,0.00027414760552346706,0,0,0,3,0.42857142857142855,1,0,0
2527,a medium blue square is right of a big black hexagon,below a big pink octagon is a big blue triangle,311,0.003215434083601286,0.9762024879455566,6.197288166731596e-05,0,0,0,2,0.2857142857142857,0,0,0
630,a small yellow square can be seen right of a big black square,below a small red hexagon is a big red octagon,182,0.005494505494505495,0.9789979457855225,5.46931114513427e-05,0,0,0,0,0.0,0,0,0
1053,a medium black circle can be seen right of a medium black triangle,below a small red hexagon is a big red octagon,267,0.003745318352059925,0.9771560430526733,5.948948091827333e-05,0,0,0,0,0.0,0,0,0
2198,right of a big orange square is a medium pink triangle,above a big green triangle is a big red octagon,234,0.004273504273504274,0.9779782891273499,5.734858495998196e-05,0,0,0,1,0.14285714285714285,0,0,0
4127,a big purple square can be seen above a medium red square,below a small red hexagon is a big red octagon,44,0.022727272727272728,0.9815043210983276,4.816586078959517e-05,0,0,0,2,0.2857142857142857,0,0,0
135,the small blue octagon is positioned left of a small red circle,below a small red hexagon is a big red octagon,388,0.002577319587628866,0.9752177000045776,6.453738751588389e-05,0,0,0,3,0.42857142857142855,0,0,0
127,the small orange diamond is positioned below a big purple square,below a big pink octagon is a big blue triangle,756,0.0013227513227513227,0.9615185260772705,0.0001002126737148501,0,0,0,2,0.2857142857142857,1,0,0
9227,a big blue triangle is right of a big green triangle,above a big green triangle is a big red octagon,519,0.0019267822736030828,0.9711807370185852,7.505016401410103e-05,0,0,0,4,0.5714285714285714,0,0,0
1731,a big blue octagon can be seen above a small red triangle,a big black octagon can be seen above a small orange triangle,4,0.25,0.9826235175132751,4.525130134425126e-05,0,1,0,5,0.7142857142857143,1,1,0
2540,a medium blue octagon can be seen below a small orange triangle,a big black octagon can be seen above a small orange triangle,196,0.00510204081632653,0.9794277548789978,5.357362897484563e-05,0,0,0,4,0.5714285714285714,0,1,0
169,left of a small purple square is a medium orange circle,a big black octagon can be seen above a small orange triangle,320,0.003125,0.976341724395752,6.16101679042913e-05,0,0,0,1,0.14285714285714285,0,0,0
1737,the small blue square is positioned below a big red hexagon,below a big pink octagon is a big blue triangle,963,0.0010384215991692627,0.9299799799919128,0.00018234376329928637,0,0,0,3,0.42857142857142855,1,0,0
1834,a big pink square can be seen below a small green square,below a small red hexagon is a big red octagon,91,0.01098901098901099,0.9809533953666687,4.960064325132407e-05,0,0,0,3,0.42857142857142855,1,0,0
5596,a medium pink square can be seen above a big red triangle,a big black octagon can be seen above a small orange triangle,29,0.034482758620689655,0.9821093082427979,4.659040496335365e-05,0,0,0,2,0.2857142857142857,1,0,0
3655,above a medium red hexagon is a big yellow hexagon,below a small red hexagon is a big red octagon,218,0.0045871559633027525,0.9781816005706787,5.681884431396611e-05,0,0,0,3,0.42857142857142855,0,0,0
3314,a medium black square can be seen right of a medium pink circle,below a small red hexagon is a big red octagon,295,0.003389830508474576,0.9764922261238098,6.12182411714457e-05,0,0,0,0,0.0,0,0,0
7156,left of a medium pink hexagon is a big purple triangle,above a big green triangle is a big red octagon,508,0.001968503937007874,0.9712194800376892,7.494921010220423e-05,0,0,0,1,0.14285714285714285,0,0,0
9250,the big purple octagon is positioned below a small purple diamond,below a big pink octagon is a big blue triangle,632,0.0015822784810126582,0.9671179056167603,8.563044684706256e-05,0,0,0,2,0.2857142857142857,1,0,0
7675,a small orange square can be seen below a medium green hexagon,below a small red hexagon is a big red octagon,960,0.0010416666666666667,0.930730402469635,0.0001803897466743365,0,0,0,2,0.2857142857142857,1,0,0
2196,a big yellow square is below a big orange circle,below a small red hexagon is a big red octagon,893,0.0011198208286674132,0.946456789970398,0.00013943598605692387,0,0,0,2,0.2857142857142857,1,0,0
3865,a medium blue diamond can be seen above a big green triangle,a big black octagon can be seen above a small orange triangle,85,0.011764705882352941,0.9809418320655823,4.963111496181227e-05,0,0,0,2,0.2857142857142857,1,0,0
1749,the small red diamond is positioned left of a medium green diamond,below a big pink octagon is a big blue triangle,320,0.003125,0.9757988452911377,6.302404653979465e-05,0,0,0,0,0.0,0,0,0
4426,right of a big black diamond is a medium yellow circle,below a big pink octagon is a big blue triangle,279,0.0035842293906810036,0.9773192405700684,5.9064743254566565e-05,0,0,0,1,0.14285714285714285,0,0,0
2944,a medium purple triangle is left of a small purple octagon,above a big green triangle is a big red octagon,771,0.0012970168612191958,0.958584725856781,0.00010785259655676782,0,0,0,0,0.0,0,0,0
6624,a big black octagon can be seen left of a big orange hexagon,below a big pink octagon is a big blue triangle,466,0.002145922746781116,0.9723172187805176,7.209101022453979e-05,0,0,0,2,0.2857142857142857,0,0,0
6305,right of a medium orange diamond is a small black circle,below a big pink octagon is a big blue triangle,364,0.0027472527472527475,0.9753457903862,6.420385761884972e-05,0,0,0,0,0.0,0,0,0
1732,right of a small red circle is a big orange octagon,below a big pink octagon is a big blue triangle,516,0.001937984496124031,0.9709805846214294,7.557147182524204e-05,0,0,0,1,0.14285714285714285,0,0,0
4906,the big green square is positioned below a medium blue diamond,below a small red hexagon is a big red octagon,997,0.0010030090270812437,0.8813788890838623,0.0003089093370363116,0,0,0,2,0.2857142857142857,1,0,0
2393,a small pink hexagon can be seen right of a big black octagon,below a small red hexagon is a big red octagon,18,0.05555555555555555,0.9822407960891724,4.6248274884419516e-05,0,0,0,0,0.0,0,0,0
9881,a big blue triangle can be seen below a big red hexagon,below a small red hexagon is a big red octagon,230,0.004347826086956522,0.9776338338851929,5.824541949550621e-05,0,0,0,4,0.5714285714285714,1,0,0
4578,the small blue octagon is positioned below a big orange circle,a big black octagon can be seen above a small orange triangle,814,0.0012285012285012285,0.9558961391448975,0.00011485369759611785,0,0,0,2,0.2857142857142857,0,0,0
7700,a big purple square can be seen above a medium pink diamond,below a big pink octagon is a big blue triangle,920,0.0010869565217391304,0.945619523525238,0.00014161599392537028,0,0,0,2,0.2857142857142857,0,0,0
4112,a big green octagon can be seen left of a medium red square,above a big green triangle is a big red octagon,641,0.0015600624024961,0.9657831788063049,8.910634642234072e-05,0,0,0,2,0.2857142857142857,0,0,0
6604,below a small blue square is a big yellow circle,below a big pink octagon is a big blue triangle,247,0.004048582995951417,0.9782470464706421,5.664823038387112e-05,0,0,0,2,0.2857142857142857,1,0,0
2522,the medium blue diamond is positioned above a small blue octagon,a big black octagon can be seen above a small orange triangle,914,0.0010940919037199124,0.9430550932884216,0.00014829439169261605,0,0,0,2,0.2857142857142857,1,0,0
1925,a medium blue circle can be seen above a small orange octagon,a big black octagon can be seen above a small orange triangle,312,0.003205128205128205,0.9774518609046936,5.8719233493320644e-05,0,0,0,3,0.42857142857142855,1,0,0
1165,a small black triangle can be seen left of a medium red square,a big black octagon can be seen above a small orange triangle,429,0.002331002331002331,0.9732720851898193,6.96041461196728e-05,0,0,0,1,0.14285714285714285,0,0,0
5707,right of a big yellow circle is a big pink hexagon,below a small red hexagon is a big red octagon,391,0.0025575447570332483,0.9745020866394043,6.640120409429073e-05,0,0,0,1,0.14285714285714285,0,0,0
3042,left of a small red hexagon is a big black circle,below a big pink octagon is a big blue triangle,486,0.00205761316872428,0.9718414545059204,7.332985842367634e-05,0,0,0,1,0.14285714285714285,0,0,0
2882,a medium green diamond can be seen below a small blue square,below a big pink octagon is a big blue triangle,94,0.010638297872340425,0.9810451865196228,4.936163895763457e-05,0,0,0,1,0.14285714285714285,1,0,0
8968,the small green triangle is positioned left of a small green octagon,above a big green triangle is a big red octagon,291,0.003436426116838488,0.9769193530082703,6.0106220189481974e-05,0,0,0,1,0.14285714285714285,0,0,0
9139,a medium red hexagon can be seen above a small green octagon,above a big green triangle is a big red octagon,316,0.0031645569620253164,0.9766936898231506,6.069370647310279e-05,0,0,0,3,0.42857142857142855,1,0,0
9121,a small black circle can be seen above a big pink triangle,a big black octagon can be seen above a small orange triangle,316,0.0031645569620253164,0.9774883389472961,5.8624562370823696e-05,0,0,0,3,0.42857142857142855,1,0,0
3037,a small blue octagon is right of a small pink circle,a big blue octagon can be seen above a small red triangle,138,0.007246376811594203,0.979889988899231,5.237011646386236e-05,0,0,0,3,0.42857142857142855,0,0,0
3121,a small black square can be seen above a medium purple octagon,below a small red hexagon is a big red octagon,461,0.0021691973969631237,0.973466694355011,6.909730291226879e-05,0,0,0,0,0.0,0,0,0
880,a medium purple octagon is below a small green diamond,below a small red hexagon is a big red octagon,580,0.0017241379310344827,0.9694522619247437,7.95513842604123e-05,0,0,0,3,0.42857142857142855,1,0,0
2240,a big red diamond is left of a small orange square,below a big pink octagon is a big blue triangle,872,0.0011467889908256881,0.9505856037139893,0.0001286834158236161,0,0,0,1,0.14285714285714285,0,0,0
3691,a big blue circle can be seen below a medium red hexagon,below a big pink octagon is a big blue triangle,699,0.001430615164520744,0.9649096727371216,9.138132008956745e-05,0,0,0,3,0.42857142857142855,1,0,0
6951,a medium red diamond is below a medium black octagon,a medium orange octagon can be seen above a big black triangle,660,0.0015151515151515152,0.9664742946624756,8.730677654966712e-05,0,0,0,2,0.2857142857142857,0,0,0
4733,a big orange circle can be seen right of a small purple octagon,below a small red hexagon is a big red octagon,346,0.002890173410404624,0.9757982492446899,6.302559631876647e-05,0,0,0,2,0.2857142857142857,0,0,0
6318,a big orange diamond is right of a big green octagon,below a big pink octagon is a big blue triangle,573,0.0017452006980802793,0.9698977470397949,7.83911018515937e-05,0,0,0,3,0.42857142857142855,0,0,0
7579,right of a small purple circle is a big blue circle,below a big pink octagon is a big blue triangle,214,0.004672897196261682,0.9783821702003479,5.629667066386901e-05,0,0,0,2,0.2857142857142857,0,0,0
2903,a big yellow circle is left of a big red hexagon,below a big pink octagon is a big blue triangle,737,0.0013568521031207597,0.9619402885437012,9.911381494021043e-05,0,0,0,2,0.2857142857142857,0,0,0
5865,below a big blue circle is a small black square,below a big pink octagon is a big blue triangle,861,0.0011614401858304297,0.9520410299301147,0.00012489348591770977,0,0,0,2,0.2857142857142857,1,0,0
4845,above a medium yellow diamond is a small purple triangle,below a big pink octagon is a big blue triangle,481,0.002079002079002079,0.9729491472244263,7.044509402476251e-05,0,0,0,1,0.14285714285714285,0,0,0
6244,a small orange square is below a medium red triangle,below a big pink octagon is a big blue triangle,909,0.0011001100110011,0.9463571906089783,0.00013969519932288677,0,0,0,1,0.14285714285714285,1,0,0
5287,above a medium blue diamond is a medium orange square,below a big pink octagon is a big blue triangle,497,0.002012072434607646,0.9725434184074402,7.150202145567164e-05,0,0,0,0,0.0,0,0,0
1725,a big green octagon is below a small purple circle,a big blue octagon can be seen above a small red triangle,229,0.004366812227074236,0.9792717695236206,5.397989662014879e-05,0,0,0,3,0.42857142857142855,0,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,a big black octagon can be seen above a small orange triangle,654,0.0015290519877675841,0.9651420712471008,9.077613503905013e-05,0,0,0,1,0.14285714285714285,0,0,0
1825,a big purple triangle can be seen below a medium blue triangle,a big black octagon can be seen above a small orange triangle,98,0.01020408163265306,0.9810668230056763,4.9305177526548505e-05,0,0,0,2,0.2857142857142857,0,0,0
5953,a medium green octagon is left of a small red circle,below a small red hexagon is a big red octagon,941,0.0010626992561105207,0.9396425485610962,0.00015718112990725785,0,0,0,3,0.42857142857142855,0,0,0
8236,a small red square is above a medium yellow octagon,a big black octagon can be seen above a small orange triangle,805,0.0012422360248447205,0.9566943049430847,0.00011277509474894032,0,0,0,1,0.14285714285714285,1,0,0
4957,a big purple triangle is left of a big black hexagon,below a small red hexagon is a big red octagon,773,0.00129366106080207,0.9585750699043274,0.0001078775167115964,0,0,0,2,0.2857142857142857,0,0,0
2785,a medium orange diamond is above a medium pink triangle,below a big pink octagon is a big blue triangle,301,0.0033222591362126247,0.9769818782806396,5.994336606818251e-05,0,0,0,1,0.14285714285714285,0,0,0
7023,above a small orange triangle is a big purple hexagon,a big black octagon can be seen above a small orange triangle,709,0.0014104372355430183,0.963375449180603,9.53763083089143e-05,0,0,0,5,0.7142857142857143,1,0,0
4745,the small black octagon is positioned left of a big orange circle,below a small red hexagon is a big red octagon,6,0.16666666666666666,0.982492208480835,4.559350782074034e-05,0,0,0,1,0.14285714285714285,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,below a small red hexagon is a big red octagon,190,0.005263157894736842,0.9785109758377075,5.596129994955845e-05,0,0,0,2,0.2857142857142857,0,0,0
5513,a medium green hexagon is right of a big red diamond,below a big pink octagon is a big blue triangle,117,0.008547008547008548,0.9801164269447327,5.178024002816528e-05,0,0,0,1,0.14285714285714285,0,0,0
1958,a big purple diamond can be seen below a medium purple triangle,below a big pink octagon is a big blue triangle,257,0.0038910505836575876,0.9775267243385315,5.852429967490025e-05,0,0,0,2,0.2857142857142857,1,0,0
2298,a medium pink circle can be seen left of a medium orange circle,below a small red hexagon is a big red octagon,221,0.004524886877828055,0.9783343076705933,5.642146061290987e-05,0,0,0,0,0.0,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,a big black octagon can be seen above a small orange triangle,319,0.003134796238244514,0.9761925935745239,6.199868948897347e-05,0,0,0,2,0.2857142857142857,0,0,0
8119,the medium purple diamond is positioned below a small black square,a medium orange octagon can be seen above a big black triangle,622,0.001607717041800643,0.9686859250068665,8.15472740214318e-05,0,0,0,2,0.2857142857142857,0,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,a big black octagon can be seen above a small orange triangle,673,0.0014858841010401188,0.9648371934890747,9.156955638900399e-05,0,0,0,1,0.14285714285714285,0,0,0
7822,right of a medium red triangle is a big purple diamond,below a big pink octagon is a big blue triangle,462,0.0021645021645021645,0.972438395023346,7.177475345088169e-05,0,0,0,1,0.14285714285714285,0,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,below a big pink octagon is a big blue triangle,554,0.0018050541516245488,0.9702985882759094,7.7347933256533e-05,0,0,0,2,0.2857142857142857,1,0,0
1773,above a medium black hexagon is a small black triangle,below a small red hexagon is a big red octagon,484,0.002066115702479339,0.9733917117118835,6.929244409548119e-05,0,0,0,1,0.14285714285714285,0,0,0
718,a small blue octagon can be seen left of a medium blue triangle,a big blue octagon can be seen above a small red triangle,115,0.008695652173913044,0.9800494909286499,5.195475023356266e-05,0,0,0,3,0.42857142857142855,0,1,0
1794,a small black diamond is below a small red circle,a medium orange octagon can be seen above a big black triangle,455,0.002197802197802198,0.9743989706039429,6.666935223620385e-05,0,0,0,0,0.0,0,0,0
2789,a small purple square can be seen right of a small orange circle,a big blue octagon can be seen above a small red triangle,35,0.02857142857142857,0.982076108455658,4.6677097998326644e-05,0,0,0,1,0.14285714285714285,0,0,0
6586,left of a small pink circle is a small red octagon,a big black octagon can be seen above a small orange triangle,247,0.004048582995951417,0.9783598780632019,5.6354503612965345e-05,0,0,0,2,0.2857142857142857,0,0,0
