row_index,true_label,predicted_label,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
5707,right of a big yellow circle is a big pink hexagon,a big pink square can be seen left of a small orange octagon,0.8307885527610779,0.00088131008669734,0,0,0,2,0.2857142857142857,0,0,0
3042,left of a small red hexagon is a big black circle,the big purple octagon is positioned right of a small pink circle,0.7897564172744751,0.0010950191644951701,0,0,0,2,0.2857142857142857,0,0,0
2882,a medium green diamond can be seen below a small blue square,above a big pink triangle is a medium blue diamond,0.8575264811515808,0.0007420496549457312,0,0,0,2,0.2857142857142857,0,0,0
8968,the small green triangle is positioned left of a small green octagon,right of a small green circle is a medium pink triangle,0.866738498210907,0.0006940707680769265,0,0,0,3,0.42857142857142855,0,0,0
9139,a medium red hexagon can be seen above a small green octagon,below a small pink octagon is a big green hexagon,0.8675714135169983,0.0006897326675243676,0,0,0,3,0.42857142857142855,0,1,0
9121,a small black circle can be seen above a big pink triangle,the small pink triangle is positioned right of a big pink octagon,0.8142709136009216,0.0009673392050899565,0,0,0,3,0.42857142857142855,0,0,0
3037,a small blue octagon is right of a small pink circle,a medium pink triangle is right of a small purple circle,0.8423075675964355,0.0008213156252168119,0,0,0,3,0.42857142857142855,1,0,0
3121,a small black square can be seen above a medium purple octagon,the big purple octagon is positioned below a small pink square,0.8534832000732422,0.0007631087792105973,0,0,0,0,0.0,0,0,0
880,a medium purple octagon is below a small green diamond,a medium purple diamond can be seen right of a small pink octagon,0.8879811763763428,0.0005834311596117914,0,1,0,3,0.42857142857142855,0,0,0
2240,a big red diamond is left of a small orange square,a small pink triangle is right of a medium orange diamond,0.8744375705718994,0.0006539710448123515,0,0,0,1,0.14285714285714285,0,0,0
3691,a big blue circle can be seen below a medium red hexagon,a big pink octagon can be seen left of a medium blue hexagon,0.8231950402259827,0.0009208598639816046,0,0,0,3,0.42857142857142855,0,0,0
6951,a medium red diamond is below a medium black octagon,below a big pink hexagon is a medium orange diamond,0.8653861284255981,0.0007011143025010824,0,0,0,3,0.42857142857142855,1,0,0
4733,a big orange circle can be seen right of a small purple octagon,the big purple octagon is positioned right of a small pink circle,0.8645941615104675,0.0007052389555610716,0,0,0,3,0.42857142857142855,1,0,0
6318,a big orange diamond is right of a big green octagon,a big orange circle is right of a small pink diamond,0.8985201120376587,0.0005285414517857134,0,0,0,3,0.42857142857142855,1,0,0
7579,right of a small purple circle is a big blue circle,left of a small purple octagon is a big blue circle,0.8138697147369385,0.0009694281034171581,0,0,0,5,0.7142857142857143,0,0,0
2903,a big yellow circle is left of a big red hexagon,a medium yellow hexagon is right of a big pink circle,0.8001432418823242,0.0010409208480268717,0,0,0,2,0.2857142857142857,0,0,0
5865,below a big blue circle is a small black square,a medium pink octagon can be seen below a big blue square,0.7987592220306396,0.001048129634000361,0,0,0,3,0.42857142857142855,1,0,0
4845,above a medium yellow diamond is a small purple triangle,a small pink triangle is right of a medium orange diamond,0.9337944984436035,0.00034482087357901037,0,1,0,4,0.5714285714285714,0,1,0
6244,a small orange square is below a medium red triangle,below a medium orange square is a small pink triangle,0.9029083251953125,0.0005056855152361095,0,0,0,3,0.42857142857142855,1,0,0
5287,above a medium blue diamond is a medium orange square,a small pink square is above a medium orange diamond,0.8524728417396545,0.0007683709263801575,0,0,0,4,0.5714285714285714,1,1,0
1725,a big green octagon is below a small purple circle,the medium green octagon is positioned above a small purple circle,0.8829492926597595,0.0006096390425227582,0,1,0,5,0.7142857142857143,0,1,0
7374,right of a medium blue triangle is a medium yellow hexagon,a medium pink triangle is right of a small purple circle,0.8246442079544067,0.0009133120183832943,0,0,0,2,0.2857142857142857,1,0,0
1825,a big purple triangle can be seen below a medium blue triangle,a big purple triangle can be seen below a medium blue triangle,0.9138444662094116,0.00044872748549096286,1,1,1,7,1.0,1,1,1
5953,a medium green octagon is left of a small red circle,left of a small pink circle is a small red octagon,0.8362081050872803,0.0008530832710675895,0,0,0,4,0.5714285714285714,1,1,0
8236,a small red square is above a medium yellow octagon,a medium pink hexagon is above a big orange square,0.8240149617195129,0.0009165890514850616,0,0,0,1,0.14285714285714285,1,0,0
4957,a big purple triangle is left of a big black hexagon,left of a medium pink hexagon is a big purple triangle,0.8642173409461975,0.0007072020671330392,0,0,0,5,0.7142857142857143,1,1,0
2785,a medium orange diamond is above a medium pink triangle,a small pink triangle is right of a medium orange diamond,0.9199607372283936,0.0004168715386185795,0,1,0,1,0.14285714285714285,0,0,0
7023,above a small orange triangle is a big purple hexagon,a small purple triangle can be seen above a small pink circle,0.8620151877403259,0.0007186711300164461,0,0,0,3,0.42857142857142855,1,0,0
4745,the small black octagon is positioned left of a big orange circle,a small orange circle is right of a big purple octagon,0.865446925163269,0.0007007974782027304,0,0,0,2,0.2857142857142857,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,a medium pink triangle is right of a small purple circle,0.8286857008934021,0.0008922622655518353,0,0,0,1,0.14285714285714285,0,0,0
5513,a medium green hexagon is right of a big red diamond,a big pink diamond is right of a medium green hexagon,0.8970615863800049,0.0005361373769119382,0,0,0,1,0.14285714285714285,1,0,0
1958,a big purple diamond can be seen below a medium purple triangle,a big purple diamond can be seen below a medium purple triangle,0.9304007887840271,0.0003624963865149766,1,1,1,7,1.0,1,1,1
2298,a medium pink circle can be seen left of a medium orange circle,a big pink square can be seen left of a small orange octagon,0.8086057305335999,0.0009968455415219069,0,0,0,3,0.42857142857142855,1,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,the small orange hexagon is positioned left of a medium orange octagon,0.8784197568893433,0.0006332308403216302,0,1,0,4,0.5714285714285714,0,0,0
8119,the medium purple diamond is positioned below a small black square,a big purple square can be seen above a medium pink diamond,0.8512630462646484,0.0007746717310510576,0,0,0,1,0.14285714285714285,0,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,left of a small green triangle is a small pink diamond,0.9041364192962646,0.0004992888425476849,0,0,0,4,0.5714285714285714,1,1,0
7822,right of a medium red triangle is a big purple diamond,a small pink triangle is right of a medium orange diamond,0.9221590757369995,0.0004054218588862568,0,0,0,2,0.2857142857142857,1,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,a medium orange octagon can be seen below a big blue hexagon,0.8756717443466187,0.00064754334744066,1,1,1,7,1.0,1,1,1
1773,above a medium black hexagon is a small black triangle,below a small pink triangle is a medium black hexagon,0.8283008337020874,0.0008942672866396606,0,0,0,1,0.14285714285714285,0,0,0
718,a small blue octagon can be seen left of a medium blue triangle,a medium pink triangle is right of a small purple circle,0.8489652276039124,0.0007866396917961538,0,0,0,0,0.0,0,0,0
1794,a small black diamond is below a small red circle,a small pink diamond is above a big orange circle,0.8563929796218872,0.0007479537161998451,0,0,0,3,0.42857142857142855,0,1,0
2789,a small purple square can be seen right of a small orange circle,left of a medium purple square is a big pink octagon,0.8235005736351013,0.0009192682337015867,0,0,0,0,0.0,0,0,0
6586,left of a small pink circle is a small red octagon,the small pink triangle is positioned right of a big pink octagon,0.8634366989135742,0.0007112677558325231,0,1,0,2,0.2857142857142857,0,0,0
1027,the medium black square is positioned below a small yellow circle,a big pink square is above a medium yellow octagon,0.803342878818512,0.0010242558782920241,0,0,0,2,0.2857142857142857,0,0,0
3211,a big yellow diamond is right of a big green octagon,the big yellow diamond is positioned left of a small green octagon,0.8915907740592957,0.0005646322970278561,0,0,0,5,0.7142857142857143,0,1,0
8231,a medium black hexagon is below a medium blue diamond,a small green diamond is below a medium purple hexagon,0.8721596598625183,0.0006658349302597344,0,0,0,2,0.2857142857142857,1,0,0
4720,right of a small black circle is a medium blue hexagon,right of a small pink circle is a medium purple hexagon,0.8596965074539185,0.0007307474152185023,0,0,0,5,0.7142857142857143,1,1,0
8557,a big pink diamond can be seen below a medium orange octagon,below a big pink hexagon is a medium orange diamond,0.8737353086471558,0.0006576290470547974,0,1,0,2,0.2857142857142857,1,0,0
5491,a big green triangle is below a medium green hexagon,a small pink triangle is below a big green triangle,0.83925861120224,0.0008371947333216667,0,0,0,3,0.42857142857142855,1,0,0
2706,a big green triangle is left of a medium black circle,right of a small green circle is a medium pink triangle,0.8380668759346008,0.0008434021729044616,0,0,0,2,0.2857142857142857,0,1,0
4983,a big orange hexagon is above a big red circle,below a small pink circle is a big red octagon,0.8483140468597412,0.0007900315686129034,0,0,0,2,0.2857142857142857,0,0,0
200,the big yellow square is positioned below a small red octagon,a small pink square is above a big yellow triangle,0.8175904750823975,0.0009500492014922202,0,0,0,1,0.14285714285714285,0,0,0
6310,the big green square is positioned right of a big purple circle,left of a medium purple square is a big pink octagon,0.867364764213562,0.0006908090435899794,0,0,0,2,0.2857142857142857,0,0,0
1382,the medium orange square is positioned above a big green diamond,a small pink square is above a medium orange diamond,0.8682705760002136,0.0006860915455035865,0,0,0,3,0.42857142857142855,1,1,0
1123,a medium red hexagon is below a medium orange hexagon,a medium orange octagon is above a medium red hexagon,0.8549841642379761,0.0007552913739345968,0,0,0,3,0.42857142857142855,0,0,0
1753,a big yellow square is below a medium yellow diamond,a medium yellow square is above a big pink diamond,0.8955123424530029,0.0005442064139060676,0,1,0,3,0.42857142857142855,0,1,0
4188,a small pink triangle is below a big green triangle,a small pink triangle is below a big green triangle,0.9152448773384094,0.00044143336708657444,1,1,1,7,1.0,1,1,1
5049,left of a small yellow hexagon is a medium yellow octagon,right of a medium yellow octagon is a small pink triangle,0.8171535134315491,0.0009523258195258677,0,0,0,1,0.14285714285714285,0,0,0
2656,a medium yellow hexagon can be seen above a medium black diamond,the medium yellow diamond is positioned below a big pink octagon,0.8514373898506165,0.0007737639243714511,0,0,0,2,0.2857142857142857,0,0,0
5207,the medium red square is positioned left of a big red triangle,the medium red triangle is positioned right of a big pink square,0.9062842130661011,0.0004881037166342139,0,0,0,3,0.42857142857142855,0,0,0
3514,a big green octagon can be seen right of a small pink square,the small pink triangle is positioned right of a big pink octagon,0.86445152759552,0.0007059819181449711,0,1,0,2,0.2857142857142857,1,0,0
5973,a medium blue circle can be seen above a medium purple circle,a medium purple diamond can be seen right of a small pink octagon,0.7618843913078308,0.001240186276845634,0,0,0,1,0.14285714285714285,0,0,0
4913,a medium purple diamond can be seen above a big red diamond,a medium pink diamond is above a small blue diamond,0.9140602946281433,0.00044760291348211467,0,1,0,4,0.5714285714285714,1,1,0
