row_index,true_label,predicted_label,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
7940,a big pink hexagon can be seen right of a big black hexagon,the small black circle is positioned left of a big pink octagon,0.7749137282371521,0.0011723249917849898,0,0,0,1,0.14285714285714285,0,0,0
6216,left of a small blue hexagon is a small yellow diamond,a small yellow octagon is right of a big black circle,0.6941670775413513,0.001592880580574274,0,0,0,2,0.2857142857142857,0,0,0
6486,a big red octagon can be seen below a small yellow circle,the small pink circle is positioned right of a big yellow octagon,0.8058335781097412,0.0010112834861502051,0,0,0,1,0.14285714285714285,0,0,0
3876,a medium green hexagon is above a medium pink circle,right of a small black circle is a big pink square,0.7242703437805176,0.00143609254155308,0,0,0,1,0.14285714285714285,0,0,0
5731,the small red hexagon is positioned left of a medium green octagon,a small yellow octagon is right of a big black circle,0.7419836521148682,0.001343835610896349,0,0,0,1,0.14285714285714285,0,0,0
6370,left of a big black octagon is a big pink octagon,the small black circle is positioned left of a big pink octagon,0.811131477355957,0.0009836909594014287,0,0,0,3,0.42857142857142855,1,0,0
4430,the big purple circle is positioned left of a big red triangle,right of a small black circle is a big pink square,0.8029995560646057,0.001026044599711895,0,0,0,1,0.14285714285714285,0,0,0
3291,the small blue square is positioned right of a small yellow hexagon,the big yellow square is positioned right of a small black octagon,0.7463971376419067,0.0013208483578637242,0,0,0,3,0.42857142857142855,1,0,0
2801,the small yellow circle is positioned right of a medium blue square,right of a small black circle is a big pink square,0.8317313194274902,0.0008763999794609845,0,0,0,1,0.14285714285714285,1,0,0
2433,a medium green square can be seen below a small green triangle,right of a small black circle is a big pink square,0.7350863814353943,0.001379758701659739,0,0,0,2,0.2857142857142857,0,0,0
6035,left of a small green triangle is a small pink diamond,right of a small black circle is a big pink square,0.7300695180892944,0.0014058882370591164,0,0,0,2,0.2857142857142857,0,0,0
7333,the small yellow square is positioned right of a medium purple diamond,right of a small black circle is a big pink square,0.699120283126831,0.0015670829452574253,0,0,0,2,0.2857142857142857,1,0,0
8093,below a medium purple triangle is a big green hexagon,right of a big black octagon is a small green square,0.7489525675773621,0.0013075392926111817,0,0,0,1,0.14285714285714285,0,0,0
4958,above a big pink diamond is a small blue square,right of a small black circle is a big pink square,0.6941486597061157,0.0015929756918922067,0,0,0,1,0.14285714285714285,0,0,0
6538,a small yellow hexagon can be seen right of a medium blue hexagon,the big yellow square is positioned right of a small black octagon,0.7049599885940552,0.0015366669977083802,0,0,0,2,0.2857142857142857,1,0,0
4590,right of a big black triangle is a small purple octagon,right of a small black circle is a big pink square,0.8045687079429626,0.0010178718948736787,0,0,0,2,0.2857142857142857,1,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,the small black circle is positioned left of a big pink octagon,0.8251137137413025,0.0009108667145483196,0,0,0,0,0.0,0,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,left of a big pink circle is a big yellow square,0.7015265822410583,0.0015545490896329284,0,0,0,2,0.2857142857142857,0,0,0
5780,right of a small orange triangle is a small black diamond,right of a small black circle is a big pink square,0.7045724391937256,0.0015386850573122501,0,0,0,2,0.2857142857142857,1,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,right of a big black octagon is a small green square,0.7433569431304932,0.0013366827042773366,0,0,0,0,0.0,0,0,0
8572,the big green circle is positioned below a small purple diamond,right of a small black circle is a big pink square,0.7311115264892578,0.0014004615368321538,0,0,0,2,0.2857142857142857,0,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,right of a small black circle is a big pink square,0.6615811586380005,0.001762598636560142,0,0,0,0,0.0,0,0,0
9898,the small purple circle is positioned below a big blue hexagon,right of a small black circle is a big pink square,0.7792936563491821,0.0011495123617351055,0,0,0,0,0.0,0,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,a small yellow octagon is right of a big black circle,0.6830426454544067,0.001650819554924965,0,0,0,2,0.2857142857142857,1,0,0
6166,the big blue circle is positioned left of a big green octagon,the big blue circle is positioned left of a big green octagon,0.875247597694397,0.000649752386379987,1,1,1,7,1.0,1,1,1
8715,below a medium yellow circle is a small pink diamond,right of a small black circle is a big pink square,0.6858869791030884,0.0016360058216378093,0,0,0,2,0.2857142857142857,0,0,0
6471,left of a big yellow octagon is a big purple diamond,a small yellow octagon is right of a big black circle,0.7824987173080444,0.0011328195687383413,0,0,0,1,0.14285714285714285,0,0,0
7294,a big purple hexagon is right of a small red square,right of a big black octagon is a small green square,0.731705904006958,0.0013973648892715573,0,0,0,1,0.14285714285714285,1,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,the big pink triangle is positioned left of a big yellow circle,0.6790317893028259,0.0016717100515961647,0,0,0,1,0.14285714285714285,0,0,0
2527,a medium blue square is right of a big black hexagon,the big yellow square is positioned right of a small black octagon,0.7666239738464355,0.0012155008735135198,0,0,0,3,0.42857142857142855,1,0,0
630,a small yellow square can be seen right of a big black square,right of a small black circle is a big pink square,0.7843980193138123,0.0011229277588427067,0,0,0,3,0.42857142857142855,1,0,0
1053,a medium black circle can be seen right of a medium black triangle,right of a small black circle is a big pink square,0.7831683158874512,0.0011293323477730155,0,0,0,2,0.2857142857142857,1,0,0
2198,right of a big orange square is a medium pink triangle,right of a small black circle is a big pink square,0.7626036405563354,0.0012364397989585996,0,0,0,2,0.2857142857142857,1,0,0
4127,a big purple square can be seen above a medium red square,right of a small black circle is a big pink square,0.6756864786148071,0.001689133234322071,0,0,0,2,0.2857142857142857,0,0,0
135,the small blue octagon is positioned left of a small red circle,right of a small black circle is a big pink square,0.7930057644844055,0.0010780959855765104,0,0,0,2,0.2857142857142857,0,0,0
127,the small orange diamond is positioned below a big purple square,right of a small black circle is a big pink square,0.672756552696228,0.0017043933039531112,0,0,0,0,0.0,0,0,0
9227,a big blue triangle is right of a big green triangle,right of a big black octagon is a small green square,0.7770481109619141,0.0011612074449658394,0,0,0,2,0.2857142857142857,1,0,0
1731,a big blue octagon can be seen above a small red triangle,a small yellow octagon is right of a big black circle,0.7753750681877136,0.0011699212482199073,0,0,0,1,0.14285714285714285,0,0,0
2540,a medium blue octagon can be seen below a small orange triangle,the small black circle is positioned left of a big pink octagon,0.7602571845054626,0.0012486606137827039,0,0,0,0,0.0,0,0,0
169,left of a small purple square is a medium orange circle,right of a small black circle is a big pink square,0.7891274690628052,0.0010982947424054146,0,0,0,1,0.14285714285714285,0,0,0
1737,the small blue square is positioned below a big red hexagon,left of a big pink circle is a big yellow square,0.7203840017318726,0.0014563333243131638,0,0,0,2,0.2857142857142857,0,0,0
1834,a big pink square can be seen below a small green square,right of a small black circle is a big pink square,0.739756166934967,0.0013554362813010812,0,0,0,4,0.5714285714285714,0,0,0
5596,a medium pink square can be seen above a big red triangle,right of a small black circle is a big pink square,0.7879332304000854,0.0011045150458812714,0,0,0,2,0.2857142857142857,0,0,0
3655,above a medium red hexagon is a big yellow hexagon,the small pink circle is positioned right of a big yellow octagon,0.63994961977005,0.001875262358225882,0,0,0,0,0.0,0,0,0
3314,a medium black square can be seen right of a medium pink circle,right of a small black circle is a big pink square,0.8374844789505005,0.0008464351412840188,0,1,0,3,0.42857142857142855,1,1,0
7156,left of a medium pink hexagon is a big purple triangle,right of a small black circle is a big pink square,0.7002951502799988,0.0015609631082043052,0,0,0,1,0.14285714285714285,0,0,0
9250,the big purple octagon is positioned below a small purple diamond,a small yellow octagon is right of a big black circle,0.7342534065246582,0.001384096802212298,0,0,0,1,0.14285714285714285,0,0,0
7675,a small orange square can be seen below a medium green hexagon,right of a small black circle is a big pink square,0.7332755923271179,0.00138919020537287,0,0,0,1,0.14285714285714285,0,0,0
2196,a big yellow square is below a big orange circle,right of a small black circle is a big pink square,0.7542397975921631,0.0012800008989870548,0,0,0,3,0.42857142857142855,0,1,0
3865,a medium blue diamond can be seen above a big green triangle,a big green triangle is left of a medium black circle,0.7094100713729858,0.0015134891727939248,0,0,0,0,0.0,0,0,0
1749,the small red diamond is positioned left of a medium green diamond,a big pink square is right of a small orange circle,0.5905025005340576,0.0021327997092157602,0,0,0,0,0.0,0,0,0
4426,right of a big black diamond is a medium yellow circle,right of a small black circle is a big pink square,0.7888474464416504,0.0010997530771419406,0,0,0,2,0.2857142857142857,1,0,0
2944,a medium purple triangle is left of a small purple octagon,right of a small black circle is a big pink square,0.6952590942382812,0.00158719252794981,0,0,0,1,0.14285714285714285,0,0,0
6624,a big black octagon can be seen left of a big orange hexagon,the small black circle is positioned left of a big pink octagon,0.8131394386291504,0.0009732323815114796,0,0,0,3,0.42857142857142855,1,0,0
6305,right of a medium orange diamond is a small black circle,right of a small black circle is a big pink square,0.6908067464828491,0.0016103818779811263,0,0,0,1,0.14285714285714285,1,0,0
1732,right of a small red circle is a big orange octagon,right of a small black circle is a big pink square,0.8028647899627686,0.001026745536364615,0,0,0,4,0.5714285714285714,1,0,0
4906,the big green square is positioned below a medium blue diamond,right of a small black circle is a big pink square,0.7264150381088257,0.001424922258593142,0,0,0,2,0.2857142857142857,0,0,0
2393,a small pink hexagon can be seen right of a big black octagon,the small black circle is positioned left of a big pink octagon,0.8192793726921082,0.0009412540239281952,0,0,0,3,0.42857142857142855,0,0,0
9881,a big blue triangle can be seen below a big red hexagon,the big pink triangle is positioned left of a big yellow circle,0.7453725934028625,0.0013261851854622364,0,0,0,3,0.42857142857142855,0,0,0
4578,the small blue octagon is positioned below a big orange circle,right of a small black circle is a big pink square,0.7967855334281921,0.001058409339748323,0,0,0,1,0.14285714285714285,0,0,0
7700,a big purple square can be seen above a medium pink diamond,right of a small black circle is a big pink square,0.6983875036239624,0.0015708986902609468,0,0,0,2,0.2857142857142857,0,0,0
4112,a big green octagon can be seen left of a medium red square,a big green octagon can be seen right of a small pink square,0.814017117023468,0.0009686614503152668,0,0,0,4,0.5714285714285714,0,1,0
6604,below a small blue square is a big yellow circle,right of a small black circle is a big pink square,0.8021652698516846,0.0010303891031071544,0,0,0,2,0.2857142857142857,0,0,0
2522,the medium blue diamond is positioned above a small blue octagon,the small black circle is positioned left of a big pink octagon,0.6780174970626831,0.0016769926296547055,0,0,0,1,0.14285714285714285,0,0,0
1925,a medium blue circle can be seen above a small orange octagon,right of a small black circle is a big pink square,0.7616323232650757,0.0012414985103532672,0,0,0,1,0.14285714285714285,0,0,0
1165,a small black triangle can be seen left of a medium red square,right of a small black circle is a big pink square,0.6641270518302917,0.0017493385821580887,0,0,0,0,0.0,0,0,0
5707,right of a big yellow circle is a big pink hexagon,right of a small black circle is a big pink square,0.7838506102561951,0.0011257785372436047,0,0,0,4,0.5714285714285714,1,0,0
3042,left of a small red hexagon is a big black circle,right of a small black circle is a big pink square,0.7516791224479675,0.001293338369578123,0,0,0,2,0.2857142857142857,0,0,0
2882,a medium green diamond can be seen below a small blue square,right of a small black circle is a big pink square,0.6479974985122681,0.0018333465559408069,0,0,0,1,0.14285714285714285,0,0,0
8968,the small green triangle is positioned left of a small green octagon,right of a small black circle is a big pink square,0.778369665145874,0.0011543245054781437,0,0,0,1,0.14285714285714285,0,0,0
9139,a medium red hexagon can be seen above a small green octagon,the small pink circle is positioned right of a big yellow octagon,0.6861289143562317,0.0016347458586096764,0,0,0,1,0.14285714285714285,0,0,0
9121,a small black circle can be seen above a big pink triangle,right of a small black circle is a big pink square,0.8255549669265747,0.0009085677447728813,0,1,0,0,0.0,0,0,0
3037,a small blue octagon is right of a small pink circle,right of a small black circle is a big pink square,0.828980565071106,0.000890726747456938,0,0,0,3,0.42857142857142855,1,0,0
3121,a small black square can be seen above a medium purple octagon,the small black circle is positioned left of a big pink octagon,0.8133137226104736,0.0009723247494548559,0,0,0,3,0.42857142857142855,0,0,0
880,a medium purple octagon is below a small green diamond,the small black circle is positioned left of a big pink octagon,0.7109792232513428,0.0015053171664476395,0,0,0,0,0.0,0,0,0
2240,a big red diamond is left of a small orange square,left of a big pink circle is a big yellow square,0.6910043954849243,0.0016093525337055326,0,0,0,2,0.2857142857142857,1,0,0
3691,a big blue circle can be seen below a medium red hexagon,left of a big blue circle is a big black square,0.7241452932357788,0.00143674376886338,0,0,0,1,0.14285714285714285,0,0,0
6951,a medium red diamond is below a medium black octagon,a small yellow octagon is right of a big black circle,0.5981061458587646,0.0020931975450366735,0,0,0,1,0.14285714285714285,0,0,0
4733,a big orange circle can be seen right of a small purple octagon,right of a small black circle is a big pink square,0.7912561893463135,0.0010872080456465483,0,0,0,3,0.42857142857142855,1,0,0
6318,a big orange diamond is right of a big green octagon,a big green octagon can be seen right of a small pink square,0.7920371890068054,0.0010831401450559497,0,0,0,2,0.2857142857142857,1,0,0
7579,right of a small purple circle is a big blue circle,right of a small black circle is a big pink square,0.8306457996368408,0.0008820533403195441,0,0,0,4,0.5714285714285714,1,0,0
2903,a big yellow circle is left of a big red hexagon,left of a big pink circle is a big yellow square,0.7304786443710327,0.0014037577202543616,0,0,0,4,0.5714285714285714,1,0,0
5865,below a big blue circle is a small black square,right of a small black circle is a big pink square,0.8431960940361023,0.0008166877087205648,0,1,0,2,0.2857142857142857,0,1,0
4845,above a medium yellow diamond is a small purple triangle,right of a small black circle is a big pink square,0.6330356001853943,0.0019112728768959641,0,0,0,0,0.0,0,0,0
6244,a small orange square is below a medium red triangle,right of a small black circle is a big pink square,0.6839350461959839,0.0016461714403703809,0,0,0,1,0.14285714285714285,0,0,0
5287,above a medium blue diamond is a medium orange square,right of a small black circle is a big pink square,0.669152021408081,0.001723166205920279,0,0,0,1,0.14285714285714285,0,0,0
1725,a big green octagon is below a small purple circle,a small yellow octagon is right of a big black circle,0.8283748030662537,0.0008938810788094997,0,0,0,2,0.2857142857142857,0,1,0
7374,right of a medium blue triangle is a medium yellow hexagon,left of a big pink circle is a big yellow square,0.6506055593490601,0.0018197625176981091,0,0,0,1,0.14285714285714285,0,0,0
1825,a big purple triangle can be seen below a medium blue triangle,a big green triangle is left of a medium black circle,0.7486894130706787,0.0013089095009490848,0,0,0,3,0.42857142857142855,0,0,0
5953,a medium green octagon is left of a small red circle,right of a small black circle is a big pink square,0.7545861005783081,0.001278197392821312,0,0,0,2,0.2857142857142857,0,0,0
8236,a small red square is above a medium yellow octagon,right of a small black circle is a big pink square,0.6971449255943298,0.0015773703344166279,0,0,0,1,0.14285714285714285,0,0,0
4957,a big purple triangle is left of a big black hexagon,right of a big black octagon is a small green square,0.7598157525062561,0.0012509594671428204,0,0,0,2,0.2857142857142857,0,0,0
2785,a medium orange diamond is above a medium pink triangle,right of a small black circle is a big pink square,0.5854846835136414,0.0021589340176433325,0,0,0,0,0.0,0,0,0
7023,above a small orange triangle is a big purple hexagon,a small yellow octagon is right of a big black circle,0.7459779381752014,0.0013230317272245884,0,0,0,0,0.0,0,0,0
4745,the small black octagon is positioned left of a big orange circle,right of a small black circle is a big pink square,0.8067748546600342,0.0010063814697787166,0,0,0,1,0.14285714285714285,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,a small yellow octagon is right of a big black circle,0.770487368106842,0.001195378601551056,0,0,0,0,0.0,0,0,0
5513,a medium green hexagon is right of a big red diamond,a small yellow octagon is right of a big black circle,0.6918793320655823,0.001604795572347939,0,0,0,2,0.2857142857142857,1,0,0
1958,a big purple diamond can be seen below a medium purple triangle,right of a small black circle is a big pink square,0.7140792608261108,0.001489170826971531,0,0,0,1,0.14285714285714285,0,0,0
2298,a medium pink circle can be seen left of a medium orange circle,right of a small black circle is a big pink square,0.7199098467826843,0.0014588027261197567,0,0,0,2,0.2857142857142857,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,right of a small black circle is a big pink square,0.6815582513809204,0.0016585509292781353,0,0,0,1,0.14285714285714285,1,0,0
8119,the medium purple diamond is positioned below a small black square,right of a small black circle is a big pink square,0.6881860494613647,0.0016240319237113,0,0,0,2,0.2857142857142857,0,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,left of a big pink circle is a big yellow square,0.6390697956085205,0.0018798446981236339,0,0,0,2,0.2857142857142857,1,0,0
7822,right of a medium red triangle is a big purple diamond,right of a small black circle is a big pink square,0.6958574652671814,0.0015840763226151466,0,0,0,2,0.2857142857142857,1,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,a small yellow octagon is right of a big black circle,0.7488749027252197,0.0013079438358545303,0,0,0,2,0.2857142857142857,0,0,0
1773,above a medium black hexagon is a small black triangle,the small black circle is positioned left of a big pink octagon,0.6329391002655029,0.0019117755582556129,0,0,0,2,0.2857142857142857,0,0,0
718,a small blue octagon can be seen left of a medium blue triangle,a small yellow octagon is right of a big black circle,0.7623876333236694,0.0012375654187053442,0,0,0,2,0.2857142857142857,0,0,0
1794,a small black diamond is below a small red circle,right of a small black circle is a big pink square,0.6453077793121338,0.0018473556265234947,0,0,0,2,0.2857142857142857,0,0,0
2789,a small purple square can be seen right of a small orange circle,right of a small black circle is a big pink square,0.7938731908798218,0.001073577324859798,0,0,0,4,0.5714285714285714,1,1,0
6586,left of a small pink circle is a small red octagon,right of a small black circle is a big pink square,0.8103477954864502,0.0009877722477540374,0,0,0,2,0.2857142857142857,0,0,0
1027,the medium black square is positioned below a small yellow circle,right of a small black circle is a big pink square,0.8187633156776428,0.0009439415880478919,0,0,0,3,0.42857142857142855,0,1,0
3211,a big yellow diamond is right of a big green octagon,a big green octagon can be seen right of a small pink square,0.7958102822303772,0.0010634885402396321,0,0,0,2,0.2857142857142857,1,0,0
8231,a medium black hexagon is below a medium blue diamond,a small yellow octagon is right of a big black circle,0.6344378590583801,0.001903969212435186,0,0,0,0,0.0,0,0,0
4720,right of a small black circle is a medium blue hexagon,right of a small black circle is a big pink square,0.7876883149147034,0.0011057903757318854,0,0,0,4,0.5714285714285714,1,0,0
8557,a big pink diamond can be seen below a medium orange octagon,right of a small black circle is a big pink square,0.6732289791107178,0.0017019329825416207,0,0,0,2,0.2857142857142857,0,0,0
5491,a big green triangle is below a medium green hexagon,right of a big black octagon is a small green square,0.7097983360290527,0.0015114671550691128,0,0,0,1,0.14285714285714285,0,0,0
2706,a big green triangle is left of a medium black circle,right of a small black circle is a big pink square,0.8253881931304932,0.0009094365523196757,0,0,0,3,0.42857142857142855,0,0,0
4983,a big orange hexagon is above a big red circle,right of a small black circle is a big pink square,0.7005574703216553,0.0015595968579873443,0,0,0,2,0.2857142857142857,0,0,0
200,the big yellow square is positioned below a small red octagon,right of a small black circle is a big pink square,0.7296619415283203,0.0014080110704526305,0,0,0,3,0.42857142857142855,0,0,0
6310,the big green square is positioned right of a big purple circle,right of a small black circle is a big pink square,0.8476812839508057,0.0007933264132589102,0,1,0,4,0.5714285714285714,1,1,0
1382,the medium orange square is positioned above a big green diamond,right of a small black circle is a big pink square,0.7090892791748047,0.0015151601983234286,0,0,0,1,0.14285714285714285,0,0,0
1123,a medium red hexagon is below a medium orange hexagon,the small pink circle is positioned right of a big yellow octagon,0.5645343661308289,0.0022680500987917185,0,0,0,0,0.0,0,0,0
1753,a big yellow square is below a medium yellow diamond,right of a small black circle is a big pink square,0.6738543510437012,0.0016986752161756158,0,0,0,2,0.2857142857142857,0,0,0
4188,a small pink triangle is below a big green triangle,right of a medium pink circle is a big green triangle,0.7058663368225098,0.0015319468220695853,0,0,0,1,0.14285714285714285,0,0,0
5049,left of a small yellow hexagon is a medium yellow octagon,left of a big pink circle is a big yellow square,0.6522239446640015,0.00181133346632123,0,0,0,2,0.2857142857142857,1,0,0
2656,a medium yellow hexagon can be seen above a medium black diamond,right of a small black circle is a big pink square,0.6755077838897705,0.0016900640912353992,0,0,0,1,0.14285714285714285,0,0,0
5207,the medium red square is positioned left of a big red triangle,left of a big pink circle is a big yellow square,0.6771557927131653,0.0016814806731417775,0,0,0,3,0.42857142857142855,1,0,0
3514,a big green octagon can be seen right of a small pink square,a small yellow octagon is right of a big black circle,0.8601176738739014,0.0007285544998012483,0,0,0,2,0.2857142857142857,1,0,0
5973,a medium blue circle can be seen above a medium purple circle,left of a big blue circle is a big black square,0.778647780418396,0.001152876764535904,0,0,0,1,0.14285714285714285,0,0,0
4913,a medium purple diamond can be seen above a big red diamond,a big orange circle is right of a small pink diamond,0.6370640993118286,0.001890291110612452,0,0,0,1,0.14285714285714285,0,0,0
2257,a medium black triangle is right of a medium blue diamond,right of a small black circle is a big pink square,0.6519652009010315,0.0018126816721633077,0,0,0,1,0.14285714285714285,1,0,0
8389,a medium pink circle is left of a small black octagon,right of a small black circle is a big pink square,0.7888402342796326,0.0010997907957062125,0,0,0,3,0.42857142857142855,0,0,0
2937,left of a medium purple square is a medium blue circle,right of a small black circle is a big pink square,0.7846672534942627,0.001121525769121945,0,0,0,0,0.0,0,0,0
9728,a big black circle is left of a medium green hexagon,right of a small black circle is a big pink square,0.8049857020378113,0.001015700283460319,0,0,0,1,0.14285714285714285,0,0,0
26,the small orange hexagon is positioned above a medium black octagon,the small black circle is positioned left of a big pink octagon,0.7195584774017334,0.0014606333570554852,0,0,0,2,0.2857142857142857,0,0,0
4216,left of a small green triangle is a big red triangle,right of a medium pink circle is a big green triangle,0.7270400524139404,0.0014216667041182518,0,0,0,2,0.2857142857142857,0,0,0
9353,a big black square is right of a small green diamond,right of a small black circle is a big pink square,0.7473273873329163,0.0013160038506612182,0,0,0,4,0.5714285714285714,1,0,0
