row_index,true_label,predicted_label,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
4958,above a big pink diamond is a small blue square,left of a big blue octagon is a small red square,0.5001841187477112,0.002603207714855671,0,0,0,3,0.42857142857142855,0,0,0
6538,a small yellow hexagon can be seen right of a medium blue hexagon,a big green octagon can be seen left of a medium red square,0.459087997674942,0.0028172500897198915,0,0,0,1,0.14285714285714285,0,0,0
4590,right of a big black triangle is a small purple octagon,a medium orange hexagon can be seen left of a big purple triangle,0.5446350574493408,0.002371693029999733,0,0,0,2,0.2857142857142857,0,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,above a big red octagon is a small green hexagon,0.4930254817008972,0.0026404925156384706,0,0,0,0,0.0,0,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,a big black hexagon can be seen right of a big orange diamond,0.48519471287727356,0.002681277459487319,0,0,0,4,0.5714285714285714,1,0,0
5780,right of a small orange triangle is a small black diamond,right of a small red circle is a big orange octagon,0.49252599477767944,0.0026430936995893717,0,0,0,2,0.2857142857142857,1,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,left of a big blue octagon is a small red square,0.504306972026825,0.00258173537440598,0,0,0,1,0.14285714285714285,1,0,0
8572,the big green circle is positioned below a small purple diamond,above a big red octagon is a small green hexagon,0.4796169102191925,0.0027103284373879433,0,0,0,1,0.14285714285714285,0,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,left of a big blue octagon is a small red square,0.5013090968132019,0.0025973482988774776,0,0,0,1,0.14285714285714285,1,0,0
9898,the small purple circle is positioned below a big blue hexagon,a medium orange hexagon can be seen left of a big purple triangle,0.4972855746746063,0.002618304220959544,0,0,0,1,0.14285714285714285,0,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,left of a big blue octagon is a small red square,0.488312304019928,0.0026650400832295418,0,0,0,0,0.0,0,0,0
6166,the big blue circle is positioned left of a big green octagon,a big green octagon can be seen left of a medium red square,0.4922063946723938,0.0026447586715221405,0,0,0,2,0.2857142857142857,1,0,0
8715,below a medium yellow circle is a small pink diamond,left of a big green hexagon is a big orange octagon,0.41579049825668335,0.003042758209630847,0,0,0,0,0.0,0,0,0
6471,left of a big yellow octagon is a big purple diamond,left of a big blue octagon is a small red square,0.50277179479599,0.002589730778709054,0,0,0,3,0.42857142857142855,1,0,0
7294,a big purple hexagon is right of a small red square,left of a big blue octagon is a small red square,0.5393568873405457,0.0023991831112653017,0,0,0,0,0.0,0,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,a big black hexagon can be seen right of a big orange diamond,0.42671239376068115,0.002985873259603977,0,0,0,1,0.14285714285714285,0,0,0
2527,a medium blue square is right of a big black hexagon,a big black hexagon can be seen right of a big orange diamond,0.48929643630981445,0.002659914316609502,0,0,0,2,0.2857142857142857,1,0,0
630,a small yellow square can be seen right of a big black square,left of a big blue octagon is a small red square,0.4519132971763611,0.0028546180110424757,0,0,0,3,0.42857142857142855,0,0,0
1053,a medium black circle can be seen right of a medium black triangle,right of a small red circle is a big orange octagon,0.448271244764328,0.0028735871892422438,0,0,0,1,0.14285714285714285,1,0,0
2198,right of a big orange square is a medium pink triangle,left of a big blue octagon is a small red square,0.46450287103652954,0.0027890477795153856,0,0,0,1,0.14285714285714285,0,0,0
4127,a big purple square can be seen above a medium red square,left of a big purple square is a small orange hexagon,0.5176624059677124,0.002512175589799881,0,0,0,1,0.14285714285714285,0,0,0
135,the small blue octagon is positioned left of a small red circle,a big green octagon can be seen left of a medium red square,0.5050068497657776,0.002578089712187648,0,0,0,3,0.42857142857142855,1,0,0
127,the small orange diamond is positioned below a big purple square,left of a big blue octagon is a small red square,0.494599848985672,0.0026322929188609123,0,0,0,2,0.2857142857142857,0,0,0
9227,a big blue triangle is right of a big green triangle,left of a big blue octagon is a small red square,0.43569692969322205,0.002939078724011779,0,0,0,1,0.14285714285714285,0,0,0
1731,a big blue octagon can be seen above a small red triangle,left of a big purple square is a small orange hexagon,0.5647013187408447,0.0022671809419989586,0,0,0,0,0.0,0,0,0
2540,a medium blue octagon can be seen below a small orange triangle,a big green octagon can be seen left of a medium red square,0.5412356853485107,0.002389397704973817,0,0,0,1,0.14285714285714285,0,0,0
169,left of a small purple square is a medium orange circle,above a big red octagon is a small green hexagon,0.49860745668411255,0.0026114198844879866,0,0,0,0,0.0,0,0,0
1737,the small blue square is positioned below a big red hexagon,left of a big blue octagon is a small red square,0.5097945332527161,0.0025531535502523184,0,0,0,3,0.42857142857142855,0,0,0
1834,a big pink square can be seen below a small green square,left of a big blue octagon is a small red square,0.49863964319229126,0.002611251547932625,0,0,0,1,0.14285714285714285,0,0,0
5596,a medium pink square can be seen above a big red triangle,left of a big blue octagon is a small red square,0.5156208872795105,0.002522807801142335,0,0,0,2,0.2857142857142857,0,0,0
3655,above a medium red hexagon is a big yellow hexagon,left of a big blue octagon is a small red square,0.49156835675239563,0.0026480823289602995,0,0,0,0,0.0,0,0,0
3314,a medium black square can be seen right of a medium pink circle,left of a big blue octagon is a small red square,0.4738410413265228,0.002740411087870598,0,0,0,1,0.14285714285714285,0,0,0
7156,left of a medium pink hexagon is a big purple triangle,left of a big blue octagon is a small red square,0.5146040320396423,0.002528103766962886,0,0,0,1,0.14285714285714285,1,0,0
9250,the big purple octagon is positioned below a small purple diamond,a big black hexagon can be seen right of a big orange diamond,0.5138014554977417,0.0025322837755084038,0,0,0,2,0.2857142857142857,0,0,0
7675,a small orange square can be seen below a medium green hexagon,left of a big green hexagon is a big orange octagon,0.5640130639076233,0.0022707663010805845,0,0,0,3,0.42857142857142855,0,0,0
2196,a big yellow square is below a big orange circle,left of a big blue octagon is a small red square,0.4581614136695862,0.0028220766689628363,0,0,0,2,0.2857142857142857,0,0,0
3865,a medium blue diamond can be seen above a big green triangle,a big black hexagon can be seen right of a big orange diamond,0.47536182403564453,0.002732490422204137,0,0,0,1,0.14285714285714285,0,0,0
1749,the small red diamond is positioned left of a medium green diamond,above a big red octagon is a small green hexagon,0.4154486358165741,0.003044538199901581,0,0,0,1,0.14285714285714285,0,0,0
4426,right of a big black diamond is a medium yellow circle,a big black hexagon can be seen right of a big orange diamond,0.45349767804145813,0.002846366725862026,0,0,0,3,0.42857142857142855,1,0,0
2944,a medium purple triangle is left of a small purple octagon,above a big red octagon is a small green hexagon,0.5172857046127319,0.002514137653633952,0,0,0,1,0.14285714285714285,0,0,0
6624,a big black octagon can be seen left of a big orange hexagon,left of a big blue octagon is a small red square,0.5305930972099304,0.002444828161969781,0,0,0,2,0.2857142857142857,1,0,0
6305,right of a medium orange diamond is a small black circle,right of a small red circle is a big orange octagon,0.4783758223056793,0.0027167927473783493,0,0,0,1,0.14285714285714285,1,0,0
1732,right of a small red circle is a big orange octagon,left of a big blue octagon is a small red square,0.5408631563186646,0.0023913374170660973,0,1,0,0,0.0,0,0,0
4906,the big green square is positioned below a medium blue diamond,a big black hexagon can be seen right of a big orange diamond,0.4691523015499115,0.002764832228422165,0,0,0,2,0.2857142857142857,0,0,0
2393,a small pink hexagon can be seen right of a big black octagon,left of a big blue octagon is a small red square,0.5213658809661865,0.0024928865022957325,0,0,0,3,0.42857142857142855,0,0,0
9881,a big blue triangle can be seen below a big red hexagon,left of a big blue octagon is a small red square,0.5279948115348816,0.002458360744640231,0,0,0,1,0.14285714285714285,0,0,0
4578,the small blue octagon is positioned below a big orange circle,a big green octagon can be seen left of a medium red square,0.5052788853645325,0.0025766724720597267,0,0,0,1,0.14285714285714285,0,0,0
7700,a big purple square can be seen above a medium pink diamond,left of a big blue octagon is a small red square,0.5136120915412903,0.0025332707446068525,0,0,0,1,0.14285714285714285,0,0,0
4112,a big green octagon can be seen left of a medium red square,left of a big blue octagon is a small red square,0.5568214058876038,0.00230822223238647,0,1,0,1,0.14285714285714285,1,0,0
6604,below a small blue square is a big yellow circle,left of a big purple square is a small orange hexagon,0.467702716588974,0.0027723817620426416,0,0,0,1,0.14285714285714285,0,0,0
2522,the medium blue diamond is positioned above a small blue octagon,a medium orange hexagon can be seen left of a big purple triangle,0.4493950605392456,0.002867734292522073,0,0,0,1,0.14285714285714285,0,0,0
1925,a medium blue circle can be seen above a small orange octagon,left of a big green hexagon is a big orange octagon,0.5194321870803833,0.002502958057448268,0,0,0,0,0.0,0,0,0
1165,a small black triangle can be seen left of a medium red square,a big green octagon can be seen left of a medium red square,0.5108755826950073,0.002547523705288768,0,0,0,4,0.5714285714285714,1,0,0
5707,right of a big yellow circle is a big pink hexagon,above a big red octagon is a small green hexagon,0.5031529664993286,0.00258774496614933,0,0,0,2,0.2857142857142857,0,0,0
3042,left of a small red hexagon is a big black circle,a big green octagon can be seen left of a medium red square,0.5075489282608032,0.0025648490991443396,0,0,0,3,0.42857142857142855,1,0,0
2882,a medium green diamond can be seen below a small blue square,left of a big blue octagon is a small red square,0.4796452522277832,0.0027101815212517977,0,0,0,1,0.14285714285714285,0,0,0
8968,the small green triangle is positioned left of a small green octagon,a big green octagon can be seen left of a medium red square,0.4924781322479248,0.002643343061208725,0,0,0,2,0.2857142857142857,1,0,0
9139,a medium red hexagon can be seen above a small green octagon,left of a big green hexagon is a big orange octagon,0.5650758147239685,0.00226523051969707,0,0,0,1,0.14285714285714285,0,0,0
9121,a small black circle can be seen above a big pink triangle,a big green octagon can be seen left of a medium red square,0.4890020787715912,0.002661447273567319,0,0,0,0,0.0,0,0,0
3037,a small blue octagon is right of a small pink circle,left of a big green hexagon is a big orange octagon,0.4837307333946228,0.0026889026630669832,0,0,0,1,0.14285714285714285,0,0,0
3121,a small black square can be seen above a medium purple octagon,left of a big purple square is a small orange hexagon,0.5368138551712036,0.002412428380921483,0,0,0,2,0.2857142857142857,0,0,0
880,a medium purple octagon is below a small green diamond,left of a big purple square is a small orange hexagon,0.5108948349952698,0.002547422656789422,0,0,0,0,0.0,0,0,0
2240,a big red diamond is left of a small orange square,left of a big blue octagon is a small red square,0.5143998265266418,0.002529167803004384,0,0,0,2,0.2857142857142857,1,0,0
3691,a big blue circle can be seen below a medium red hexagon,a medium orange hexagon can be seen left of a big purple triangle,0.5224629044532776,0.002487173303961754,0,0,0,0,0.0,0,0,0
6951,a medium red diamond is below a medium black octagon,a big black hexagon can be seen right of a big orange diamond,0.45950472354888916,0.0028150801081210375,0,0,0,0,0.0,0,0,0
4733,a big orange circle can be seen right of a small purple octagon,above a big red octagon is a small green hexagon,0.5323380827903748,0.0024357398506253958,0,0,0,1,0.14285714285714285,0,0,0
6318,a big orange diamond is right of a big green octagon,left of a big blue octagon is a small red square,0.5190597176551819,0.0025048970710486174,0,0,0,2,0.2857142857142857,0,0,0
7579,right of a small purple circle is a big blue circle,a big orange circle can be seen right of a small purple octagon,0.47716036438941956,0.0027231229469180107,0,0,0,5,0.7142857142857143,1,0,0
2903,a big yellow circle is left of a big red hexagon,left of a big blue octagon is a small red square,0.49622899293899536,0.002623807406052947,0,0,0,2,0.2857142857142857,1,0,0
5865,below a big blue circle is a small black square,right of a small red circle is a big orange octagon,0.4692927896976471,0.002764100907370448,0,0,0,1,0.14285714285714285,0,0,0
4845,above a medium yellow diamond is a small purple triangle,above a big red octagon is a small green hexagon,0.4658766984939575,0.0027818921953439713,0,0,0,2,0.2857142857142857,1,0,0
6244,a small orange square is below a medium red triangle,left of a big blue octagon is a small red square,0.5059599876403809,0.0025731248315423727,0,0,0,2,0.2857142857142857,0,0,0
5287,above a medium blue diamond is a medium orange square,left of a big blue octagon is a small red square,0.4680483043193817,0.0027705819811671972,0,0,0,2,0.2857142857142857,0,0,0
1725,a big green octagon is below a small purple circle,left of a big blue octagon is a small red square,0.5352066159248352,0.0024207988753914833,0,0,0,0,0.0,0,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,above a big red octagon is a small green hexagon,0.44960474967956543,0.002866642316803336,0,0,0,1,0.14285714285714285,0,0,0
1825,a big purple triangle can be seen below a medium blue triangle,left of a big blue octagon is a small red square,0.5108746886253357,0.0025475278962403536,0,0,0,1,0.14285714285714285,0,0,0
5953,a medium green octagon is left of a small red circle,a big green octagon can be seen left of a medium red square,0.529451310634613,0.0024507741909474134,0,0,0,4,0.5714285714285714,1,0,0
8236,a small red square is above a medium yellow octagon,left of a big green hexagon is a big orange octagon,0.5390399694442749,0.0024008341133594513,0,0,0,0,0.0,0,0,0
4957,a big purple triangle is left of a big black hexagon,left of a big blue octagon is a small red square,0.5206267237663269,0.002496735891327262,0,0,0,2,0.2857142857142857,1,0,0
2785,a medium orange diamond is above a medium pink triangle,above a big red octagon is a small green hexagon,0.4518270492553711,0.002855067839846015,0,0,0,1,0.14285714285714285,1,0,0
7023,above a small orange triangle is a big purple hexagon,left of a big blue octagon is a small red square,0.5537055134773254,0.0023244505282491446,0,0,0,0,0.0,0,0,0
4745,the small black octagon is positioned left of a big orange circle,a big green octagon can be seen left of a medium red square,0.502868115901947,0.0025892285630106926,0,0,0,2,0.2857142857142857,1,0,0
9644,the big black triangle is positioned left of a medium red octagon,left of a big blue octagon is a small red square,0.5208451747894287,0.0024955980479717255,0,0,0,2,0.2857142857142857,1,0,0
5513,a medium green hexagon is right of a big red diamond,left of a big blue octagon is a small red square,0.5225111842155457,0.0024869211483746767,0,0,0,1,0.14285714285714285,0,0,0
1958,a big purple diamond can be seen below a medium purple triangle,a big black hexagon can be seen right of a big orange diamond,0.5321939587593079,0.002436490263789892,0,0,0,1,0.14285714285714285,0,0,0
2298,a medium pink circle can be seen left of a medium orange circle,above a big red octagon is a small green hexagon,0.43141090869903564,0.0029614015948027372,0,0,0,0,0.0,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,above a big red octagon is a small green hexagon,0.5230183005332947,0.0024842796847224236,0,0,0,1,0.14285714285714285,0,0,0
8119,the medium purple diamond is positioned below a small black square,a big black hexagon can be seen right of a big orange diamond,0.4694984257221222,0.0027630291879177094,0,0,0,0,0.0,0,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,above a big red octagon is a small green hexagon,0.44831109046936035,0.002873379969969392,0,0,0,0,0.0,0,0,0
7822,right of a medium red triangle is a big purple diamond,above a big red octagon is a small green hexagon,0.5219069123268127,0.0024900685530155897,0,0,0,1,0.14285714285714285,0,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,left of a big purple square is a small orange hexagon,0.5653297901153564,0.002263907575979829,0,0,0,2,0.2857142857142857,0,0,0
1773,above a medium black hexagon is a small black triangle,a big black hexagon can be seen right of a big orange diamond,0.455190509557724,0.0028375498950481415,0,0,0,1,0.14285714285714285,0,0,0
718,a small blue octagon can be seen left of a medium blue triangle,a big green octagon can be seen left of a medium red square,0.4938126504421234,0.0026363926008343697,0,0,0,3,0.42857142857142855,1,0,0
1794,a small black diamond is below a small red circle,left of a big green hexagon is a big orange octagon,0.4305885434150696,0.002965685212984681,0,0,0,0,0.0,0,0,0
2789,a small purple square can be seen right of a small orange circle,left of a big blue octagon is a small red square,0.5082514882087708,0.0025611903984099627,0,0,0,2,0.2857142857142857,0,0,0
6586,left of a small pink circle is a small red octagon,above a big red octagon is a small green hexagon,0.5136760473251343,0.002532937563955784,0,0,0,1,0.14285714285714285,0,0,0
1027,the medium black square is positioned below a small yellow circle,a big green octagon can be seen left of a medium red square,0.4403989017009735,0.0029145891312509775,0,0,0,0,0.0,0,0,0
3211,a big yellow diamond is right of a big green octagon,left of a big blue octagon is a small red square,0.484008252620697,0.0026874570176005363,0,0,0,2,0.2857142857142857,0,0,0
8231,a medium black hexagon is below a medium blue diamond,a big black hexagon can be seen right of a big orange diamond,0.4553767442703247,0.002836579456925392,0,0,0,3,0.42857142857142855,0,1,0
4720,right of a small black circle is a medium blue hexagon,a big green octagon can be seen left of a medium red square,0.4879837930202484,0.0026667516212910414,0,0,0,0,0.0,0,0,0
8557,a big pink diamond can be seen below a medium orange octagon,left of a big blue octagon is a small red square,0.5214590430259705,0.0024924008175730705,0,0,0,1,0.14285714285714285,0,0,0
5491,a big green triangle is below a medium green hexagon,left of a big blue octagon is a small red square,0.4858461022377014,0.002677885117009282,0,0,0,0,0.0,0,0,0
2706,a big green triangle is left of a medium black circle,right of a small red circle is a big orange octagon,0.4781879782676697,0.00271777156740427,0,0,0,2,0.2857142857142857,0,0,0
4983,a big orange hexagon is above a big red circle,left of a big purple square is a small orange hexagon,0.5186445713043213,0.0025070596020668745,0,0,0,3,0.42857142857142855,0,0,0
200,the big yellow square is positioned below a small red octagon,left of a big blue octagon is a small red square,0.5055720806121826,0.0025751455686986446,0,0,0,2,0.2857142857142857,0,1,0
6310,the big green square is positioned right of a big purple circle,left of a big blue octagon is a small red square,0.4961824417114258,0.0026240500155836344,0,0,0,2,0.2857142857142857,0,0,0
1382,the medium orange square is positioned above a big green diamond,left of a big blue octagon is a small red square,0.502314031124115,0.0025921149645000696,0,0,0,2,0.2857142857142857,0,0,0
1123,a medium red hexagon is below a medium orange hexagon,above a big red octagon is a small green hexagon,0.4758685529232025,0.002729851519688964,0,0,0,1,0.14285714285714285,0,0,0
1753,a big yellow square is below a medium yellow diamond,a big black hexagon can be seen right of a big orange diamond,0.42760300636291504,0.0029812343418598175,0,0,0,2,0.2857142857142857,0,0,0
4188,a small pink triangle is below a big green triangle,a big green octagon can be seen left of a medium red square,0.4177243411540985,0.0030326859559863806,0,0,0,0,0.0,0,0,0
5049,left of a small yellow hexagon is a medium yellow octagon,above a big red octagon is a small green hexagon,0.45931196212768555,0.0028160838410258293,0,0,0,0,0.0,0,0,0
2656,a medium yellow hexagon can be seen above a medium black diamond,a big black hexagon can be seen right of a big orange diamond,0.4729628562927246,0.002744985744357109,0,0,0,2,0.2857142857142857,0,1,0
5207,the medium red square is positioned left of a big red triangle,left of a big blue octagon is a small red square,0.5039587020874023,0.0025835486594587564,0,0,0,4,0.5714285714285714,1,0,0
3514,a big green octagon can be seen right of a small pink square,left of a big blue octagon is a small red square,0.5294877886772156,0.002450584666803479,0,0,0,0,0.0,0,0,0
5973,a medium blue circle can be seen above a medium purple circle,left of a big green hexagon is a big orange octagon,0.44052043557167053,0.00291395653039217,0,0,0,0,0.0,0,0,0
4913,a medium purple diamond can be seen above a big red diamond,a big black hexagon can be seen right of a big orange diamond,0.4838700294494629,0.002688176929950714,0,0,0,2,0.2857142857142857,0,0,0
2257,a medium black triangle is right of a medium blue diamond,a big black hexagon can be seen right of a big orange diamond,0.44928234815597534,0.002868321491405368,0,0,0,3,0.42857142857142855,1,0,0
8389,a medium pink circle is left of a small black octagon,a big green octagon can be seen left of a medium red square,0.4850218892097473,0.002682177582755685,0,0,0,1,0.14285714285714285,1,0,0
2937,left of a medium purple square is a medium blue circle,left of a big blue octagon is a small red square,0.4622963070869446,0.0028005403000861406,0,0,0,1,0.14285714285714285,1,0,0
9728,a big black circle is left of a medium green hexagon,left of a big blue octagon is a small red square,0.5007557272911072,0.002600230975076556,0,0,0,1,0.14285714285714285,1,0,0
26,the small orange hexagon is positioned above a medium black octagon,a big green octagon can be seen left of a medium red square,0.5267102122306824,0.0024650513660162687,0,0,0,1,0.14285714285714285,0,0,0
