row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
4121,above a small green triangle is a small yellow octagon,the big purple square is positioned below a small pink hexagon,851,0.0011750881316098707,0.9575523138046265,0.0002721005876082927,0,0,0,1,0.14285714285714285,0,0,0
2778,left of a medium blue hexagon is a medium orange triangle,the big purple square is positioned below a small pink hexagon,912,0.0010964912280701754,0.9510982036590576,0.0003134732542093843,0,0,0,1,0.14285714285714285,0,0,0
3489,the medium black triangle is positioned below a big black triangle,a big green triangle is left of a medium black circle,969,0.0010319917440660474,0.9411506056785583,0.00037723963032476604,0,0,0,2,0.2857142857142857,0,0,0
6561,a medium yellow circle is right of a medium pink diamond,the big purple square is positioned below a small pink hexagon,695,0.0014388489208633094,0.9656850695610046,0.00021996759460307658,0,0,0,1,0.14285714285714285,0,0,0
4377,above a medium orange square is a big yellow diamond,the big purple square is positioned below a small pink hexagon,435,0.0022988505747126436,0.9752066135406494,0.00015893223462626338,0,0,0,1,0.14285714285714285,0,0,0
62,a big orange square can be seen right of a small yellow square,the big purple square is positioned below a small pink hexagon,53,0.018867924528301886,0.9864108562469482,8.711017289897427e-05,0,0,0,3,0.42857142857142855,0,0,0
5094,the medium yellow triangle is positioned right of a medium pink triangle,the big purple square is positioned below a small pink hexagon,997,0.0010030090270812437,0.9136570692062378,0.0005534800584428012,0,0,0,1,0.14285714285714285,0,0,0
4119,a small green diamond is right of a medium blue hexagon,the big purple square is positioned below a small pink hexagon,47,0.02127659574468085,0.9871474504470825,8.238881855504587e-05,0,0,0,1,0.14285714285714285,0,0,0
8360,left of a big pink circle is a small orange circle,the big purple square is positioned below a small pink hexagon,405,0.0024691358024691358,0.9762945175170898,0.00015195900050457567,0,0,0,1,0.14285714285714285,0,0,0
2610,the medium pink diamond is positioned below a medium blue octagon,the big purple square is positioned below a small pink hexagon,631,0.001584786053882726,0.9685865640640259,0.00020136884995736182,0,0,0,1,0.14285714285714285,1,0,0
5847,above a small blue triangle is a small purple octagon,the big purple square is positioned below a small pink hexagon,692,0.001445086705202312,0.9663625359535217,0.00021562517213169485,0,0,0,2,0.2857142857142857,0,0,0
1693,right of a medium purple triangle is a medium blue diamond,the big purple square is positioned below a small pink hexagon,986,0.0010141987829614604,0.9277164340019226,0.0004633563803508878,0,0,0,0,0.0,0,0,0
1068,the small black hexagon is positioned below a medium yellow square,the big purple octagon is positioned below a small pink square,487,0.002053388090349076,0.9797329902648926,0.00012991706898901612,0,0,0,2,0.2857142857142857,1,0,0
6921,a big yellow circle can be seen above a medium blue triangle,the big purple square is positioned below a small pink hexagon,680,0.0014705882352941176,0.9672328233718872,0.00021004621521569788,0,0,0,1,0.14285714285714285,0,0,0
8758,a big blue octagon can be seen above a medium purple diamond,the big purple square is positioned below a small pink hexagon,553,0.0018083182640144665,0.9722287654876709,0.00017802116053644568,0,0,0,1,0.14285714285714285,0,0,0
1862,a medium red octagon can be seen above a small black hexagon,the big purple octagon is positioned below a small pink square,543,0.001841620626151013,0.9787287712097168,0.00013635432696901262,0,0,0,2,0.2857142857142857,0,0,0
7464,a small orange diamond is below a big pink diamond,the big purple square is positioned below a small pink hexagon,661,0.0015128593040847202,0.9673839807510376,0.0002090768830385059,0,0,0,2,0.2857142857142857,1,0,0
3289,a big orange circle is right of a small pink diamond,the big purple square is positioned below a small pink hexagon,198,0.005050505050505051,0.9816742539405823,0.00011747334065148607,0,0,0,3,0.42857142857142855,0,0,0
695,a small yellow circle is below a small orange diamond,the big purple square is positioned below a small pink hexagon,653,0.0015313935681470138,0.9675804972648621,0.00020781767670996487,0,0,0,2,0.2857142857142857,1,0,0
8049,a big black triangle is above a medium pink diamond,the big purple square is positioned below a small pink hexagon,10,0.1,0.989296555519104,6.86126368236728e-05,0,0,0,2,0.2857142857142857,0,0,0
9820,right of a big pink square is a big pink circle,the big purple square is positioned below a small pink hexagon,436,0.0022935779816513763,0.9747816920280457,0.00016165619308594614,0,0,0,2,0.2857142857142857,0,0,0
4366,the big purple octagon is positioned below a big blue triangle,the big purple square is positioned below a small pink hexagon,285,0.0035087719298245615,0.979814887046814,0.00012939079897478223,0,0,0,3,0.42857142857142855,1,0,0
7940,a big pink hexagon can be seen right of a big black hexagon,the big purple square is positioned below a small pink hexagon,781,0.0012804097311139564,0.9609668254852295,0.0002502119750715792,0,0,0,2,0.2857142857142857,0,0,0
6216,left of a small blue hexagon is a small yellow diamond,the big purple square is positioned below a small pink hexagon,301,0.0033222591362126247,0.9789193272590637,0.00013513240264728665,0,0,0,2,0.2857142857142857,0,0,0
6486,a big red octagon can be seen below a small yellow circle,the big purple square is positioned below a small pink hexagon,419,0.002386634844868735,0.9760239124298096,0.0001536937488708645,0,0,0,3,0.42857142857142855,1,0,0
3876,a medium green hexagon is above a medium pink circle,the big purple square is positioned below a small pink hexagon,775,0.0012903225806451613,0.961397111415863,0.0002474543289281428,0,0,0,1,0.14285714285714285,0,0,0
5731,the small red hexagon is positioned left of a medium green octagon,the big purple square is positioned below a small pink hexagon,214,0.004672897196261682,0.9816999435424805,0.00011730883124982938,0,0,0,0,0.0,0,0,0
6370,left of a big black octagon is a big pink octagon,the big purple square is positioned below a small pink hexagon,560,0.0017857142857142857,0.9705041646957397,0.00018907593039330095,0,0,0,1,0.14285714285714285,0,0,0
4430,the big purple circle is positioned left of a big red triangle,a big red diamond is left of a medium orange square,81,0.012345679012345678,0.9852283000946045,9.469085489399731e-05,0,0,0,2,0.2857142857142857,1,0,0
3291,the small blue square is positioned right of a small yellow hexagon,the big purple square is positioned below a small pink hexagon,468,0.002136752136752137,0.9735794067382812,0.0001693629747023806,0,0,0,3,0.42857142857142855,0,1,0
2801,the small yellow circle is positioned right of a medium blue square,the big purple square is positioned below a small pink hexagon,323,0.0030959752321981426,0.978525698184967,0.00013765621406491846,0,0,0,0,0.0,0,0,0
2433,a medium green square can be seen below a small green triangle,the big purple square is positioned below a small pink hexagon,939,0.0010649627263045794,0.9457961916923523,0.00034746015444397926,0,0,0,3,0.42857142857142855,1,0,0
6035,left of a small green triangle is a small pink diamond,the big purple square is positioned below a small pink hexagon,529,0.001890359168241966,0.9719914793968201,0.00017954211216419935,0,0,0,1,0.14285714285714285,0,0,0
7333,the small yellow square is positioned right of a medium purple diamond,the big purple square is positioned below a small pink hexagon,581,0.0017211703958691911,0.9698410034179688,0.00019332743249833584,0,0,0,1,0.14285714285714285,0,0,0
8093,below a medium purple triangle is a big green hexagon,the big purple square is positioned below a small pink hexagon,578,0.0017301038062283738,0.9713574647903442,0.0001836058945627883,0,0,0,2,0.2857142857142857,1,0,0
4958,above a big pink diamond is a small blue square,the big purple square is positioned below a small pink hexagon,202,0.0049504950495049506,0.9808297157287598,0.0001228875044034794,0,0,0,2,0.2857142857142857,0,0,0
6538,a small yellow hexagon can be seen right of a medium blue hexagon,the big purple square is positioned below a small pink hexagon,619,0.0016155088852988692,0.9682210683822632,0.00020371124264784157,0,0,0,1,0.14285714285714285,0,0,0
4590,right of a big black triangle is a small purple octagon,the big purple square is positioned below a small pink hexagon,123,0.008130081300813009,0.9844749569892883,9.951873653335497e-05,0,0,0,1,0.14285714285714285,0,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,the big purple square is positioned below a small pink hexagon,208,0.004807692307692308,0.9822380542755127,0.00011385895049897954,0,0,0,2,0.2857142857142857,0,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,the big purple square is positioned below a small pink hexagon,787,0.0012706480304955528,0.961254358291626,0.0002483694988768548,0,0,0,0,0.0,0,0,0
5780,right of a small orange triangle is a small black diamond,the big purple square is positioned below a small pink hexagon,551,0.0018148820326678765,0.9710245728492737,0.00018574086425360292,0,0,0,1,0.14285714285714285,0,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,a big purple hexagon is right of a small red square,758,0.0013192612137203166,0.9627147316932678,0.0002390087756793946,0,0,0,2,0.2857142857142857,0,0,0
8572,the big green circle is positioned below a small purple diamond,the big purple square is positioned below a small pink hexagon,41,0.024390243902439025,0.9872044324874878,8.202289609471336e-05,0,0,0,3,0.42857142857142855,1,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,the big purple square is positioned below a small pink hexagon,771,0.0012970168612191958,0.9626874923706055,0.00023918281658552587,0,0,0,1,0.14285714285714285,0,0,0
9898,the small purple circle is positioned below a big blue hexagon,the big purple square is positioned below a small pink hexagon,54,0.018518518518518517,0.9871658086776733,8.227072248701006e-05,0,0,0,3,0.42857142857142855,1,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,the big purple square is positioned below a small pink hexagon,889,0.0011248593925759281,0.9526669979095459,0.00030341677484102547,0,0,0,0,0.0,0,0,0
6166,the big blue circle is positioned left of a big green octagon,the big purple square is positioned below a small pink hexagon,29,0.034482758620689655,0.988463282585144,7.395443390123546e-05,0,0,0,1,0.14285714285714285,0,0,0
8715,below a medium yellow circle is a small pink diamond,the big purple square is positioned below a small pink hexagon,751,0.0013315579227696406,0.9635462760925293,0.00023367795802187175,0,0,0,1,0.14285714285714285,1,0,0
6471,left of a big yellow octagon is a big purple diamond,a big red diamond is left of a medium orange square,95,0.010526315789473684,0.9844673275947571,9.956846770364791e-05,0,0,0,3,0.42857142857142855,1,0,0
7294,a big purple hexagon is right of a small red square,a big purple hexagon is right of a small red square,1,1.0,0.99131178855896,5.5692566093057394e-05,1,1,1,7,1.0,1,1,1
6552,the medium blue triangle is positioned below a medium blue diamond,the big purple square is positioned below a small pink hexagon,990,0.00101010101010101,0.9314385056495667,0.00043949729297310114,0,0,0,1,0.14285714285714285,1,0,0
2527,a medium blue square is right of a big black hexagon,the big purple square is positioned below a small pink hexagon,270,0.003703703703703704,0.9789415597915649,0.00013498947373591363,0,0,0,2,0.2857142857142857,0,1,0
630,a small yellow square can be seen right of a big black square,the big purple square is positioned below a small pink hexagon,88,0.011363636363636364,0.9848564863204956,9.707386925583705e-05,0,0,0,1,0.14285714285714285,0,0,0
1053,a medium black circle can be seen right of a medium black triangle,the big purple square is positioned below a small pink hexagon,985,0.0010152284263959391,0.9295393228530884,0.0004516711924225092,0,0,0,0,0.0,0,0,0
2198,right of a big orange square is a medium pink triangle,the big purple square is positioned below a small pink hexagon,608,0.001644736842105263,0.9673992991447449,0.00020897890499327332,0,0,0,0,0.0,0,0,0
4127,a big purple square can be seen above a medium red square,the big purple square is positioned below a small pink hexagon,222,0.0045045045045045045,0.9796649813652039,0.00013035302981734276,0,0,0,3,0.42857142857142855,0,0,0
135,the small blue octagon is positioned left of a small red circle,the big purple square is positioned below a small pink hexagon,226,0.004424778761061947,0.9814490675926208,0.00011891636677319184,0,0,0,1,0.14285714285714285,0,0,0
127,the small orange diamond is positioned below a big purple square,the big purple square is positioned below a small pink hexagon,4,0.25,0.9896127581596375,6.658522761426866e-05,0,1,0,1,0.14285714285714285,1,0,0
9227,a big blue triangle is right of a big green triangle,the big purple square is positioned below a small pink hexagon,954,0.0010482180293501049,0.9456171989440918,0.00034860827145166695,0,0,0,1,0.14285714285714285,0,0,0
1731,a big blue octagon can be seen above a small red triangle,the big purple square is positioned below a small pink hexagon,545,0.001834862385321101,0.9729001522064209,0.00017371770809404552,0,0,0,2,0.2857142857142857,0,0,0
2540,a medium blue octagon can be seen below a small orange triangle,the big purple square is positioned below a small pink hexagon,872,0.0011467889908256881,0.9563095569610596,0.0002800673828460276,0,0,0,2,0.2857142857142857,1,0,0
169,left of a small purple square is a medium orange circle,the big purple square is positioned below a small pink hexagon,460,0.002173913043478261,0.9738544225692749,0.00016760104335844517,0,0,0,1,0.14285714285714285,0,0,0
1737,the small blue square is positioned below a big red hexagon,the big purple square is positioned below a small pink hexagon,126,0.007936507936507936,0.9840786457061768,0.00010206096339970827,0,0,0,3,0.42857142857142855,1,1,0
1834,a big pink square can be seen below a small green square,the big purple square is positioned below a small pink hexagon,445,0.0022471910112359553,0.9730444550514221,0.00017279213352594525,0,0,0,4,0.5714285714285714,1,0,0
5596,a medium pink square can be seen above a big red triangle,the big purple square is positioned below a small pink hexagon,629,0.001589825119236884,0.9679888486862183,0.00020520019461400807,0,0,0,1,0.14285714285714285,0,0,0
3655,above a medium red hexagon is a big yellow hexagon,the big purple square is positioned below a small pink hexagon,499,0.002004008016032064,0.9733721613883972,0.00017069117166101933,0,0,0,2,0.2857142857142857,0,0,0
3314,a medium black square can be seen right of a medium pink circle,the big purple square is positioned below a small pink hexagon,482,0.002074688796680498,0.9725527763366699,0.00017594416567590088,0,0,0,2,0.2857142857142857,0,0,0
7156,left of a medium pink hexagon is a big purple triangle,the big purple square is positioned below a small pink hexagon,475,0.002105263157894737,0.9744763970375061,0.00016361367306672037,0,0,0,4,0.5714285714285714,0,0,0
9250,the big purple octagon is positioned below a small purple diamond,the big purple square is positioned below a small pink hexagon,57,0.017543859649122806,0.9867748022079468,8.477709343424067e-05,0,0,0,4,0.5714285714285714,1,0,0
7675,a small orange square can be seen below a medium green hexagon,the big purple square is positioned below a small pink hexagon,386,0.0025906735751295338,0.9771325588226318,0.00014658705913461745,0,0,0,3,0.42857142857142855,1,1,0
2196,a big yellow square is below a big orange circle,the big purple square is positioned below a small pink hexagon,77,0.012987012987012988,0.984707772731781,9.802767453948036e-05,0,0,0,3,0.42857142857142855,1,0,0
3865,a medium blue diamond can be seen above a big green triangle,the big purple square is positioned below a small pink hexagon,886,0.001128668171557562,0.955998420715332,0.0002820619847625494,0,0,0,0,0.0,0,0,0
1749,the small red diamond is positioned left of a medium green diamond,the big purple square is positioned below a small pink hexagon,234,0.004273504273504274,0.9812766909599304,0.00012002215225948021,0,0,0,0,0.0,0,0,0
4426,right of a big black diamond is a medium yellow circle,the big purple square is positioned below a small pink hexagon,129,0.007751937984496124,0.9839297533035278,0.00010301511792931706,0,0,0,0,0.0,0,0,0
2944,a medium purple triangle is left of a small purple octagon,the big purple square is positioned below a small pink hexagon,511,0.0019569471624266144,0.9725357294082642,0.0001760531886247918,0,0,0,2,0.2857142857142857,0,0,0
6624,a big black octagon can be seen left of a big orange hexagon,the big purple square is positioned below a small pink hexagon,641,0.0015600624024961,0.9664887189865112,0.00021481690055225044,0,0,0,2,0.2857142857142857,0,0,0
6305,right of a medium orange diamond is a small black circle,the big purple square is positioned below a small pink hexagon,367,0.0027247956403269754,0.977547287940979,0.00014392886077985168,0,0,0,0,0.0,0,0,0
1732,right of a small red circle is a big orange octagon,the big purple square is positioned below a small pink hexagon,33,0.030303030303030304,0.9882193803787231,7.551714224973693e-05,0,0,0,2,0.2857142857142857,0,0,0
4906,the big green square is positioned below a medium blue diamond,the big purple square is positioned below a small pink hexagon,225,0.0044444444444444444,0.9815765619277954,0.0001180991530418396,0,0,0,3,0.42857142857142855,1,0,0
2393,a small pink hexagon can be seen right of a big black octagon,the big purple square is positioned below a small pink hexagon,617,0.0016207455429497568,0.9672796726226807,0.00020974587823729962,0,0,0,0,0.0,0,0,0
9881,a big blue triangle can be seen below a big red hexagon,a big red diamond is left of a medium orange square,815,0.001226993865030675,0.959399402141571,0.0002602613822091371,0,0,0,1,0.14285714285714285,0,0,0
4578,the small blue octagon is positioned below a big orange circle,the big purple square is positioned below a small pink hexagon,44,0.022727272727272728,0.9877825975418091,7.831775292288512e-05,0,0,0,1,0.14285714285714285,1,0,0
7700,a big purple square can be seen above a medium pink diamond,the big purple square is positioned below a small pink hexagon,171,0.005847953216374269,0.9815719127655029,0.000118128904432524,0,0,0,4,0.5714285714285714,0,0,0
4112,a big green octagon can be seen left of a medium red square,the big purple square is positioned below a small pink hexagon,440,0.0022727272727272726,0.9748393893241882,0.00016128628340084106,0,0,0,1,0.14285714285714285,0,0,0
6604,below a small blue square is a big yellow circle,the big purple square is positioned below a small pink hexagon,304,0.003289473684210526,0.9784829616546631,0.0001379303284920752,0,0,0,3,0.42857142857142855,1,0,0
2522,the medium blue diamond is positioned above a small blue octagon,the big purple square is positioned below a small pink hexagon,425,0.002352941176470588,0.9775494337081909,0.00014391505101229995,0,0,0,1,0.14285714285714285,0,0,0
1925,a medium blue circle can be seen above a small orange octagon,the big purple square is positioned below a small pink hexagon,697,0.0014347202295552368,0.9663788080215454,0.00021552093676291406,0,0,0,1,0.14285714285714285,0,0,0
1165,a small black triangle can be seen left of a medium red square,the big purple square is positioned below a small pink hexagon,211,0.004739336492890996,0.9811011552810669,0.0001211466224049218,0,0,0,0,0.0,0,0,0
5707,right of a big yellow circle is a big pink hexagon,the big purple square is positioned below a small pink hexagon,172,0.005813953488372093,0.9821754693984985,0.00011425971752032638,0,0,0,1,0.14285714285714285,0,0,0
3042,left of a small red hexagon is a big black circle,the big purple square is positioned below a small pink hexagon,296,0.0033783783783783786,0.9789037108421326,0.00013523267989512533,0,0,0,3,0.42857142857142855,0,0,0
2882,a medium green diamond can be seen below a small blue square,the big purple square is positioned below a small pink hexagon,739,0.0013531799729364006,0.9621260166168213,0.00024278194177895784,0,0,0,2,0.2857142857142857,1,0,0
8968,the small green triangle is positioned left of a small green octagon,the big purple square is positioned below a small pink hexagon,284,0.0035211267605633804,0.9795264005661011,0.0001312418607994914,0,0,0,1,0.14285714285714285,0,0,0
9139,a medium red hexagon can be seen above a small green octagon,the big purple square is positioned below a small pink hexagon,596,0.0016778523489932886,0.9701364636421204,0.00019143280223943293,0,0,0,1,0.14285714285714285,0,0,0
9121,a small black circle can be seen above a big pink triangle,the big purple square is positioned below a small pink hexagon,289,0.0034602076124567475,0.9805916547775269,0.00012441263243090361,0,0,0,1,0.14285714285714285,0,0,0
3037,a small blue octagon is right of a small pink circle,the big purple square is positioned below a small pink hexagon,238,0.004201680672268907,0.9807394742965698,0.00012346540461294353,0,0,0,2,0.2857142857142857,0,0,0
3121,a small black square can be seen above a medium purple octagon,a medium red square is left of a big yellow diamond,188,0.005319148936170213,0.9826476573944092,0.00011123393051093444,0,0,0,1,0.14285714285714285,0,0,0
880,a medium purple octagon is below a small green diamond,the big purple square is positioned below a small pink hexagon,478,0.0020920502092050207,0.9743398427963257,0.00016448831593152136,0,0,0,3,0.42857142857142855,1,0,0
2240,a big red diamond is left of a small orange square,the big purple square is positioned below a small pink hexagon,17,0.058823529411764705,0.9890844225883484,6.997219315962866e-05,0,0,0,2,0.2857142857142857,0,0,0
3691,a big blue circle can be seen below a medium red hexagon,the big purple square is positioned below a small pink hexagon,589,0.001697792869269949,0.9709446430206299,0.00018625294615048915,0,0,0,3,0.42857142857142855,1,0,0
6951,a medium red diamond is below a medium black octagon,the big purple octagon is positioned below a small pink square,691,0.001447178002894356,0.9680060148239136,0.00020508960005827248,0,0,0,1,0.14285714285714285,1,0,0
4733,a big orange circle can be seen right of a small purple octagon,the big purple square is positioned below a small pink hexagon,632,0.0015822784810126582,0.9677156209945679,0.00020695161947514862,0,0,0,2,0.2857142857142857,0,0,0
6318,a big orange diamond is right of a big green octagon,the big purple square is positioned below a small pink hexagon,371,0.0026954177897574125,0.9770888686180115,0.00014686747454106808,0,0,0,1,0.14285714285714285,0,0,0
7579,right of a small purple circle is a big blue circle,the big purple square is positioned below a small pink hexagon,148,0.006756756756756757,0.9834983944892883,0.00010578002547845244,0,0,0,2,0.2857142857142857,0,0,0
2903,a big yellow circle is left of a big red hexagon,a big red diamond is left of a medium orange square,76,0.013157894736842105,0.9855241775512695,9.279492951463908e-05,0,0,0,2,0.2857142857142857,1,0,0
5865,below a big blue circle is a small black square,the small red triangle is positioned above a big black hexagon,290,0.0034482758620689655,0.9816511869430542,0.00011762128997361287,0,0,0,2,0.2857142857142857,0,0,0
4845,above a medium yellow diamond is a small purple triangle,the big purple square is positioned below a small pink hexagon,900,0.0011111111111111111,0.9530952572822571,0.0003006706538144499,0,0,0,1,0.14285714285714285,0,0,0
6244,a small orange square is below a medium red triangle,the big purple square is positioned below a small pink hexagon,855,0.0011695906432748538,0.9571089744567871,0.00027494257665239275,0,0,0,2,0.2857142857142857,1,0,0
5287,above a medium blue diamond is a medium orange square,the big purple square is positioned below a small pink hexagon,943,0.0010604453870625664,0.9455463886260986,0.0003490620292723179,0,0,0,1,0.14285714285714285,0,0,0
1725,a big green octagon is below a small purple circle,the big purple square is positioned below a small pink hexagon,167,0.005988023952095809,0.9833836555480957,0.00010651563934516162,0,0,0,3,0.42857142857142855,1,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,the big purple square is positioned below a small pink hexagon,970,0.0010309278350515464,0.9360252618789673,0.00041009476990439,0,0,0,0,0.0,0,0,0
1825,a big purple triangle can be seen below a medium blue triangle,a big green triangle is left of a medium black circle,969,0.0010319917440660474,0.9415439963340759,0.00037471731775440276,0,0,0,3,0.42857142857142855,0,0,0
5953,a medium green octagon is left of a small red circle,the big purple square is positioned below a small pink hexagon,424,0.0023584905660377358,0.9761489629745483,0.00015289161819964647,0,0,0,1,0.14285714285714285,0,0,0
8236,a small red square is above a medium yellow octagon,the big purple square is positioned below a small pink hexagon,455,0.002197802197802198,0.9745283126831055,0.00016328052151948214,0,0,0,1,0.14285714285714285,0,0,0
4957,a big purple triangle is left of a big black hexagon,the big purple square is positioned below a small pink hexagon,137,0.0072992700729927005,0.9839110374450684,0.00010313488746760413,0,0,0,3,0.42857142857142855,0,0,0
2785,a medium orange diamond is above a medium pink triangle,the big purple square is positioned below a small pink hexagon,918,0.0010893246187363835,0.9507881999015808,0.00031546151149086654,0,0,0,1,0.14285714285714285,0,0,0
7023,above a small orange triangle is a big purple hexagon,the big purple square is positioned below a small pink hexagon,324,0.0030864197530864196,0.9787120223045349,0.00013646201114170253,0,0,0,3,0.42857142857142855,0,0,0
4745,the small black octagon is positioned left of a big orange circle,the small red triangle is positioned above a big black hexagon,283,0.0035335689045936395,0.9828333854675293,0.00011004323459928855,0,0,0,2,0.2857142857142857,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,the big purple square is positioned below a small pink hexagon,52,0.019230769230769232,0.9874076843261719,8.072040509432554e-05,0,0,0,1,0.14285714285714285,0,0,0
5513,a medium green hexagon is right of a big red diamond,a big red diamond is left of a medium orange square,442,0.0022624434389140274,0.9748877286911011,0.00016097698244266212,0,0,0,0,0.0,0,0,0
1958,a big purple diamond can be seen below a medium purple triangle,a big red diamond is left of a medium orange square,820,0.0012195121951219512,0.9596964120864868,0.0002583573223091662,0,0,0,3,0.42857142857142855,0,0,0
2298,a medium pink circle can be seen left of a medium orange circle,the big purple square is positioned below a small pink hexagon,964,0.001037344398340249,0.9387967586517334,0.00039232918061316013,0,0,0,0,0.0,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,the big purple square is positioned below a small pink hexagon,646,0.0015479876160990713,0.9678097367286682,0.0002063484862446785,0,0,0,1,0.14285714285714285,0,0,0
8119,the medium purple diamond is positioned below a small black square,the big purple square is positioned below a small pink hexagon,131,0.007633587786259542,0.9844271540641785,9.982635674532503e-05,0,0,0,3,0.42857142857142855,1,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,the big purple square is positioned below a small pink hexagon,864,0.0011574074074074073,0.9569432735443115,0.0002760061470326036,0,0,0,0,0.0,0,0,0
7822,right of a medium red triangle is a big purple diamond,a big red diamond is left of a medium orange square,473,0.0021141649048625794,0.9741536378860474,0.00016568209684919566,0,0,0,3,0.42857142857142855,0,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,the big purple square is positioned below a small pink hexagon,868,0.001152073732718894,0.9547891020774841,0.0002898140228353441,0,0,0,2,0.2857142857142857,1,0,0
1773,above a medium black hexagon is a small black triangle,the big purple octagon is positioned below a small pink square,917,0.0010905125408942203,0.9556693434715271,0.0002841714594978839,0,0,0,0,0.0,0,0,0
718,a small blue octagon can be seen left of a medium blue triangle,the big purple square is positioned below a small pink hexagon,680,0.0014705882352941176,0.9661356210708618,0.0002170797815779224,0,0,0,0,0.0,0,0,0
1794,a small black diamond is below a small red circle,the small red triangle is positioned above a big black hexagon,191,0.005235602094240838,0.9870988130569458,8.270030957646668e-05,0,0,0,1,0.14285714285714285,0,0,0
