row_index,true_label,predicted_label,true_rank,reciprocal_rank,cosine_similarity,mse,top1_hit,top5_hit,exact_sentence_match,attribute_overlap_count,attribute_overlap_ratio,relation_match,object_pair_match,full_structure_match
8758,a big blue octagon can be seen above a medium purple diamond,a big red triangle is below a medium red octagon,486,0.00205761316872428,0.9790269732475281,5.461704859044403e-05,0,0,0,2,0.2857142857142857,0,0,0
1862,a medium red octagon can be seen above a small black hexagon,a big red triangle is below a medium red octagon,251,0.00398406374501992,0.9860544204711914,3.6316709156380966e-05,0,0,0,1,0.14285714285714285,0,0,0
7464,a small orange diamond is below a big pink diamond,a big red triangle is below a medium red octagon,619,0.0016155088852988692,0.9689051508903503,8.09761622804217e-05,0,0,0,1,0.14285714285714285,1,0,0
3289,a big orange circle is right of a small pink diamond,a big red triangle is below a medium red octagon,306,0.0032679738562091504,0.9837298393249512,4.2370334995212033e-05,0,0,0,1,0.14285714285714285,0,0,0
695,a small yellow circle is below a small orange diamond,below a small blue square is a big yellow circle,510,0.00196078431372549,0.9787048101425171,5.545609747059643e-05,0,0,0,4,0.5714285714285714,1,0,0
8049,a big black triangle is above a medium pink diamond,a big red triangle is below a medium red octagon,183,0.00546448087431694,0.9867398142814636,3.453212048043497e-05,0,0,0,3,0.42857142857142855,0,0,0
9820,right of a big pink square is a big pink circle,a big red triangle is below a medium red octagon,667,0.0014992503748125937,0.9648684859275818,9.148855315288529e-05,0,0,0,1,0.14285714285714285,0,0,0
4366,the big purple octagon is positioned below a big blue triangle,a big red triangle is below a medium red octagon,73,0.0136986301369863,0.9894253611564636,2.753842818492558e-05,0,0,0,2,0.2857142857142857,1,0,0
7940,a big pink hexagon can be seen right of a big black hexagon,a big red triangle is below a medium red octagon,980,0.0010204081632653062,0.9014301896095276,0.0002566923212725669,0,0,0,1,0.14285714285714285,0,0,0
6216,left of a small blue hexagon is a small yellow diamond,below a small blue square is a big yellow circle,530,0.0018867924528301887,0.9775680303573608,5.84165973123163e-05,0,0,0,3,0.42857142857142855,0,0,0
6486,a big red octagon can be seen below a small yellow circle,a big red triangle is below a medium red octagon,314,0.0031847133757961785,0.9834423661231995,4.311914017307572e-05,0,0,0,3,0.42857142857142855,1,0,0
3876,a medium green hexagon is above a medium pink circle,below a small blue square is a big yellow circle,511,0.0019569471624266144,0.978613018989563,5.5695378250675276e-05,0,0,0,0,0.0,0,0,0
5731,the small red hexagon is positioned left of a medium green octagon,below a small blue square is a big yellow circle,483,0.002070393374741201,0.9796349406242371,5.303411671775393e-05,0,0,0,0,0.0,0,0,0
6370,left of a big black octagon is a big pink octagon,a big red triangle is below a medium red octagon,886,0.001128668171557562,0.9315833449363708,0.00017816841136664152,0,0,0,2,0.2857142857142857,0,0,0
4430,the big purple circle is positioned left of a big red triangle,a big red triangle is below a medium red octagon,621,0.001610305958132045,0.9696222543716431,7.910861313575879e-05,0,0,0,2,0.2857142857142857,0,0,0
3291,the small blue square is positioned right of a small yellow hexagon,a big red triangle is below a medium red octagon,127,0.007874015748031496,0.9874070882797241,3.2793835998745635e-05,0,0,0,0,0.0,0,0,0
2801,the small yellow circle is positioned right of a medium blue square,a big red triangle is below a medium red octagon,95,0.010526315789473684,0.9883445501327515,3.0353143301908858e-05,0,0,0,1,0.14285714285714285,0,0,0
2433,a medium green square can be seen below a small green triangle,a big red triangle is below a medium red octagon,463,0.0021598272138228943,0.9803386330604553,5.1201717724325135e-05,0,0,0,1,0.14285714285714285,1,0,0
6035,left of a small green triangle is a small pink diamond,below a small blue square is a big yellow circle,654,0.0015290519877675841,0.9712823629379272,7.478556653950363e-05,0,0,0,1,0.14285714285714285,0,0,0
7333,the small yellow square is positioned right of a medium purple diamond,a big red triangle is below a medium red octagon,141,0.0070921985815602835,0.9875649809837341,3.238271165173501e-05,0,0,0,1,0.14285714285714285,0,0,0
8093,below a medium purple triangle is a big green hexagon,a big red triangle is below a medium red octagon,201,0.004975124378109453,0.9866331219673157,3.481008388916962e-05,0,0,0,3,0.42857142857142855,1,0,0
4958,above a big pink diamond is a small blue square,a big red triangle is below a medium red octagon,290,0.0034482758620689655,0.9839200973510742,4.187516969977878e-05,0,0,0,0,0.0,0,0,0
6538,a small yellow hexagon can be seen right of a medium blue hexagon,below a small blue square is a big yellow circle,875,0.001142857142857143,0.9447389841079712,0.0001439089683117345,0,0,0,2,0.2857142857142857,0,0,0
4590,right of a big black triangle is a small purple octagon,a big red triangle is below a medium red octagon,818,0.0012224938875305623,0.9526504874229431,0.00012330598838161677,0,0,0,0,0.0,0,0,0
9418,the medium purple octagon is positioned right of a small yellow circle,below a big green square is a small green circle,539,0.0018552875695732839,0.9773938655853271,5.887039878871292e-05,0,0,0,0,0.0,0,0,0
1553,a medium yellow triangle can be seen right of a big orange diamond,a big red triangle is below a medium red octagon,621,0.001610305958132045,0.971413254737854,7.444481161655858e-05,0,0,0,1,0.14285714285714285,0,0,0
5780,right of a small orange triangle is a small black diamond,a big red triangle is below a medium red octagon,339,0.0029498525073746312,0.9833478331565857,4.3365263991290703e-05,0,0,0,0,0.0,0,0,0
8274,a big blue hexagon can be seen left of a medium purple hexagon,a big red triangle is below a medium red octagon,987,0.0010131712259371835,0.9034458994865417,0.00025144292158074677,0,0,0,2,0.2857142857142857,0,0,0
8572,the big green circle is positioned below a small purple diamond,a big red triangle is below a medium red octagon,401,0.0024937655860349127,0.9817076921463013,4.7636189265176654e-05,0,0,0,2,0.2857142857142857,1,0,0
2463,the medium blue triangle is positioned left of a medium orange hexagon,a big red triangle is below a medium red octagon,259,0.003861003861003861,0.9850542545318604,3.892104359692894e-05,0,0,0,2,0.2857142857142857,0,0,0
9898,the small purple circle is positioned below a big blue hexagon,a big red triangle is below a medium red octagon,572,0.0017482517482517483,0.9744340181350708,6.657822814304382e-05,0,0,0,1,0.14285714285714285,1,0,0
6773,a medium green octagon can be seen right of a medium purple diamond,below a small blue square is a big yellow circle,510,0.00196078431372549,0.9787647128105164,5.530046109925024e-05,0,0,0,0,0.0,0,0,0
6166,the big blue circle is positioned left of a big green octagon,a big red triangle is below a medium red octagon,322,0.003105590062111801,0.9838546514511108,4.204555807518773e-05,0,0,0,2,0.2857142857142857,0,0,0
8715,below a medium yellow circle is a small pink diamond,a big red triangle is below a medium red octagon,495,0.00202020202020202,0.9788796901702881,5.5001004511723295e-05,0,0,0,2,0.2857142857142857,1,0,0
6471,left of a big yellow octagon is a big purple diamond,a big red triangle is below a medium red octagon,648,0.0015432098765432098,0.9689276218414307,8.091801282716915e-05,0,0,0,2,0.2857142857142857,0,0,0
7294,a big purple hexagon is right of a small red square,a big red triangle is below a medium red octagon,718,0.001392757660167131,0.9628839492797852,9.665673860581592e-05,0,0,0,2,0.2857142857142857,0,0,0
6552,the medium blue triangle is positioned below a medium blue diamond,a big red triangle is below a medium red octagon,766,0.0013054830287206266,0.9555858373641968,0.00011566204921109602,0,0,0,3,0.42857142857142855,1,0,0
2527,a medium blue square is right of a big black hexagon,a big red triangle is below a medium red octagon,783,0.001277139208173691,0.9522820115089417,0.0001242655998794362,0,0,0,0,0.0,0,0,0
630,a small yellow square can be seen right of a big black square,a big red triangle is below a medium red octagon,777,0.001287001287001287,0.9536831974983215,0.00012061698362231255,0,0,0,0,0.0,0,0,0
1053,a medium black circle can be seen right of a medium black triangle,a big red triangle is below a medium red octagon,726,0.0013774104683195593,0.9621113538742065,9.866878826869652e-05,0,0,0,1,0.14285714285714285,0,0,0
2198,right of a big orange square is a medium pink triangle,a big red triangle is below a medium red octagon,744,0.0013440860215053765,0.9621226787567139,9.863892773864791e-05,0,0,0,1,0.14285714285714285,0,0,0
4127,a big purple square can be seen above a medium red square,a big blue triangle is above a medium red circle,529,0.001890359168241966,0.9733374714851379,6.943381595192477e-05,0,0,0,4,0.5714285714285714,1,0,0
135,the small blue octagon is positioned left of a small red circle,a big red triangle is below a medium red octagon,766,0.0013054830287206266,0.9585498571395874,0.00010794287663884461,0,0,0,1,0.14285714285714285,0,0,0
127,the small orange diamond is positioned below a big purple square,a big red triangle is below a medium red octagon,66,0.015151515151515152,0.9892454147338867,2.8007149012410082e-05,0,0,0,1,0.14285714285714285,1,0,0
9227,a big blue triangle is right of a big green triangle,a big red triangle is below a medium red octagon,672,0.001488095238095238,0.9673453569412231,8.503814024152234e-05,0,0,0,2,0.2857142857142857,0,0,0
1731,a big blue octagon can be seen above a small red triangle,a big red triangle is below a medium red octagon,615,0.0016260162601626016,0.9699885845184326,7.815501157892868e-05,0,0,0,2,0.2857142857142857,0,0,0
2540,a medium blue octagon can be seen below a small orange triangle,below a small blue square is a big yellow circle,180,0.005555555555555556,0.9864917993545532,3.5177716199541464e-05,0,0,0,2,0.2857142857142857,1,0,0
169,left of a small purple square is a medium orange circle,a big red triangle is below a medium red octagon,805,0.0012422360248447205,0.9508053064346313,0.0001281111763091758,0,0,0,0,0.0,0,0,0
1737,the small blue square is positioned below a big red hexagon,a big red triangle is below a medium red octagon,460,0.002173913043478261,0.9787107110023499,5.544082887354307e-05,0,0,0,2,0.2857142857142857,1,0,0
1834,a big pink square can be seen below a small green square,a big red triangle is below a medium red octagon,446,0.002242152466367713,0.9803481101989746,5.117697946843691e-05,0,0,0,2,0.2857142857142857,1,0,0
5596,a medium pink square can be seen above a big red triangle,a big red triangle is below a medium red octagon,500,0.002,0.977717399597168,5.8027770137414336e-05,0,0,0,1,0.14285714285714285,0,0,0
3655,above a medium red hexagon is a big yellow hexagon,a big red triangle is below a medium red octagon,718,0.001392757660167131,0.9639223217964172,9.395242523169145e-05,0,0,0,3,0.42857142857142855,0,0,0
3314,a medium black square can be seen right of a medium pink circle,a big red triangle is below a medium red octagon,767,0.001303780964797914,0.9551200866699219,0.0001168751041404903,0,0,0,1,0.14285714285714285,0,0,0
7156,left of a medium pink hexagon is a big purple triangle,a big red triangle is below a medium red octagon,890,0.0011235955056179776,0.9398935437202454,0.00015652735601179302,0,0,0,3,0.42857142857142855,0,0,0
9250,the big purple octagon is positioned below a small purple diamond,a big red triangle is below a medium red octagon,105,0.009523809523809525,0.9881911277770996,3.075231870752759e-05,0,0,0,2,0.2857142857142857,1,0,0
7675,a small orange square can be seen below a medium green hexagon,a big red triangle is below a medium red octagon,594,0.0016835016835016834,0.9732013940811157,6.978841702220961e-05,0,0,0,2,0.2857142857142857,1,0,0
2196,a big yellow square is below a big orange circle,a big red triangle is below a medium red octagon,322,0.003105590062111801,0.9831814765930176,4.379836900625378e-05,0,0,0,2,0.2857142857142857,1,0,0
3865,a medium blue diamond can be seen above a big green triangle,a big red triangle is below a medium red octagon,334,0.0029940119760479044,0.9831279516220093,4.393777635414153e-05,0,0,0,0,0.0,0,0,0
1749,the small red diamond is positioned left of a medium green diamond,a big red triangle is below a medium red octagon,139,0.007194244604316547,0.9872835874557495,3.3115557016571984e-05,0,0,0,2,0.2857142857142857,0,0,0
4426,right of a big black diamond is a medium yellow circle,a big red triangle is below a medium red octagon,743,0.0013458950201884253,0.9594449996948242,0.00010561201634118333,0,0,0,0,0.0,0,0,0
2944,a medium purple triangle is left of a small purple octagon,below a small blue square is a big yellow circle,972,0.00102880658436214,0.9225898385047913,0.0002015893260249868,0,0,0,1,0.14285714285714285,0,0,0
6624,a big black octagon can be seen left of a big orange hexagon,a big red triangle is below a medium red octagon,830,0.0012048192771084338,0.9443164467811584,0.00014500926772598177,0,0,0,1,0.14285714285714285,0,0,0
6305,right of a medium orange diamond is a small black circle,a big red triangle is below a medium red octagon,648,0.0015432098765432098,0.9677483439445496,8.39888452901505e-05,0,0,0,1,0.14285714285714285,0,0,0
1732,right of a small red circle is a big orange octagon,a big red triangle is below a medium red octagon,846,0.001182033096926714,0.9410566091537476,0.0001534985494799912,0,0,0,2,0.2857142857142857,0,0,0
4906,the big green square is positioned below a medium blue diamond,a big red triangle is below a medium red octagon,896,0.0011160714285714285,0.9393867254257202,0.0001578473747940734,0,0,0,3,0.42857142857142855,1,0,0
2393,a small pink hexagon can be seen right of a big black octagon,a big red triangle is below a medium red octagon,670,0.0014925373134328358,0.9663611054420471,8.76016347319819e-05,0,0,0,1,0.14285714285714285,0,0,0
9881,a big blue triangle can be seen below a big red hexagon,a big red triangle is below a medium red octagon,266,0.0037593984962406013,0.9848576784133911,3.943326373700984e-05,0,0,0,4,0.5714285714285714,1,0,0
4578,the small blue octagon is positioned below a big orange circle,a big red triangle is below a medium red octagon,80,0.0125,0.9888966083526611,2.8915295843034983e-05,0,0,0,1,0.14285714285714285,1,0,0
7700,a big purple square can be seen above a medium pink diamond,a big red triangle is below a medium red octagon,308,0.003246753246753247,0.9830936193466187,4.402728518471122e-05,0,0,0,2,0.2857142857142857,0,0,0
4112,a big green octagon can be seen left of a medium red square,a big red triangle is below a medium red octagon,943,0.0010604453870625664,0.920868456363678,0.00020607181068044156,0,0,0,3,0.42857142857142855,0,0,0
6604,below a small blue square is a big yellow circle,a big red triangle is below a medium red octagon,7,0.14285714285714285,0.990611732006073,2.4448718249914236e-05,0,0,0,2,0.2857142857142857,1,0,0
2522,the medium blue diamond is positioned above a small blue octagon,a big red triangle is below a medium red octagon,578,0.0017301038062283738,0.9754711389541626,6.387761823134497e-05,0,0,0,1,0.14285714285714285,0,0,0
1925,a medium blue circle can be seen above a small orange octagon,a big red triangle is below a medium red octagon,253,0.003952569169960474,0.9854468703269958,3.789873153436929e-05,0,0,0,1,0.14285714285714285,0,0,0
1165,a small black triangle can be seen left of a medium red square,a big red triangle is below a medium red octagon,846,0.001182033096926714,0.9466866850852966,0.00013883689825888723,0,0,0,3,0.42857142857142855,0,0,0
5707,right of a big yellow circle is a big pink hexagon,a big red triangle is below a medium red octagon,464,0.0021551724137931034,0.9789106249809265,5.492053969646804e-05,0,0,0,1,0.14285714285714285,0,0,0
3042,left of a small red hexagon is a big black circle,a big red triangle is below a medium red octagon,829,0.0012062726176115801,0.9462065696716309,0.0001400873443344608,0,0,0,2,0.2857142857142857,0,0,0
2882,a medium green diamond can be seen below a small blue square,a big red triangle is below a medium red octagon,452,0.0022123893805309734,0.980354905128479,5.1158975111320615e-05,0,0,0,1,0.14285714285714285,1,0,0
8968,the small green triangle is positioned left of a small green octagon,above a small green circle is a big orange triangle,743,0.0013458950201884253,0.9667003750801086,8.67178023327142e-05,0,0,0,3,0.42857142857142855,0,0,0
9139,a medium red hexagon can be seen above a small green octagon,below a small blue square is a big yellow circle,818,0.0012224938875305623,0.9554460644721985,0.00011602596350712702,0,0,0,1,0.14285714285714285,0,0,0
9121,a small black circle can be seen above a big pink triangle,a big red triangle is below a medium red octagon,157,0.006369426751592357,0.9872220158576965,3.327640661154874e-05,0,0,0,0,0.0,0,0,0
3037,a small blue octagon is right of a small pink circle,below a small blue square is a big yellow circle,703,0.001422475106685633,0.9670655727386475,8.576672553317621e-05,0,0,0,1,0.14285714285714285,0,0,0
3121,a small black square can be seen above a medium purple octagon,a big red triangle is below a medium red octagon,305,0.003278688524590164,0.9844526052474976,4.048847040394321e-05,0,0,0,2,0.2857142857142857,0,0,0
880,a medium purple octagon is below a small green diamond,a big red triangle is below a medium red octagon,166,0.006024096385542169,0.9870826005935669,3.363909127074294e-05,0,0,0,1,0.14285714285714285,1,0,0
2240,a big red diamond is left of a small orange square,a big red triangle is below a medium red octagon,955,0.0010471204188481676,0.9097158908843994,0.0002351151342736557,0,0,0,2,0.2857142857142857,0,0,0
3691,a big blue circle can be seen below a medium red hexagon,a big red triangle is below a medium red octagon,58,0.017241379310344827,0.9893606901168823,2.77066483249655e-05,0,0,0,4,0.5714285714285714,1,0,0
6951,a medium red diamond is below a medium black octagon,a big red triangle is below a medium red octagon,358,0.002793296089385475,0.9827122688293457,4.502040974330157e-05,0,0,0,4,0.5714285714285714,1,0,0
4733,a big orange circle can be seen right of a small purple octagon,a big red triangle is below a medium red octagon,778,0.0012853470437017994,0.9557570219039917,0.0001152163531514816,0,0,0,2,0.2857142857142857,0,0,0
6318,a big orange diamond is right of a big green octagon,a big red triangle is below a medium red octagon,836,0.0011961722488038277,0.945148229598999,0.00014284321514423937,0,0,0,2,0.2857142857142857,0,0,0
7579,right of a small purple circle is a big blue circle,a big red triangle is below a medium red octagon,651,0.0015360983102918587,0.9672447443008423,8.530048216925934e-05,0,0,0,1,0.14285714285714285,0,0,0
2903,a big yellow circle is left of a big red hexagon,a big red triangle is below a medium red octagon,910,0.001098901098901099,0.9263584613800049,0.00019177478679921478,0,0,0,2,0.2857142857142857,0,0,0
5865,below a big blue circle is a small black square,below a big orange triangle is a big blue circle,68,0.014705882352941176,0.9900816679000854,2.5829378500930034e-05,0,0,0,2,0.2857142857142857,1,0,0
4845,above a medium yellow diamond is a small purple triangle,below a small blue square is a big yellow circle,645,0.0015503875968992248,0.972119927406311,7.260434358613566e-05,0,0,0,0,0.0,0,0,0
6244,a small orange square is below a medium red triangle,a big red triangle is below a medium red octagon,387,0.002583979328165375,0.9821251630783081,4.6548953832825646e-05,0,0,0,3,0.42857142857142855,1,0,0
5287,above a medium blue diamond is a medium orange square,a big red triangle is below a medium red octagon,357,0.0028011204481792717,0.9826645851135254,4.514475222094916e-05,0,0,0,1,0.14285714285714285,0,0,0
1725,a big green octagon is below a small purple circle,a big red triangle is below a medium red octagon,97,0.010309278350515464,0.9878314137458801,3.1689141906099394e-05,0,0,0,2,0.2857142857142857,1,0,0
7374,right of a medium blue triangle is a medium yellow hexagon,below a big green square is a small green circle,891,0.001122334455667789,0.9408004879951477,0.00015416536189150065,0,0,0,0,0.0,0,0,0
1825,a big purple triangle can be seen below a medium blue triangle,a big red triangle is below a medium red octagon,454,0.0022026431718061676,0.9804977774620056,5.0786908104782924e-05,0,0,0,4,0.5714285714285714,1,0,0
5953,a medium green octagon is left of a small red circle,a big red triangle is below a medium red octagon,993,0.0010070493454179255,0.8959049582481384,0.00027108131325803697,0,0,0,1,0.14285714285714285,0,0,0
8236,a small red square is above a medium yellow octagon,below a small blue square is a big yellow circle,396,0.0025252525252525255,0.9823675751686096,4.591775723383762e-05,0,0,0,0,0.0,0,0,0
4957,a big purple triangle is left of a big black hexagon,a big red triangle is below a medium red octagon,948,0.0010548523206751054,0.9185076951980591,0.00021221979113761336,0,0,0,2,0.2857142857142857,0,0,0
2785,a medium orange diamond is above a medium pink triangle,a big red triangle is below a medium red octagon,410,0.0024390243902439024,0.9811398983001709,4.911508585792035e-05,0,0,0,1,0.14285714285714285,0,0,0
7023,above a small orange triangle is a big purple hexagon,a big red triangle is below a medium red octagon,98,0.01020408163265306,0.9885915517807007,2.9709624868701212e-05,0,0,0,1,0.14285714285714285,0,0,0
4745,the small black octagon is positioned left of a big orange circle,a big red triangle is below a medium red octagon,488,0.0020491803278688526,0.9786882400512695,5.5499287554994226e-05,0,0,0,0,0.0,0,0,0
9644,the big black triangle is positioned left of a medium red octagon,a big red triangle is below a medium red octagon,394,0.0025380710659898475,0.9818325042724609,4.7311390517279506e-05,0,0,0,5,0.7142857142857143,0,1,0
5513,a medium green hexagon is right of a big red diamond,below a small blue square is a big yellow circle,589,0.001697792869269949,0.9745117425918579,6.637562910327688e-05,0,0,0,0,0.0,0,0,0
1958,a big purple diamond can be seen below a medium purple triangle,a big red triangle is below a medium red octagon,651,0.0015360983102918587,0.9661104083061218,8.825439726933837e-05,0,0,0,3,0.42857142857142855,1,0,0
2298,a medium pink circle can be seen left of a medium orange circle,a big red triangle is below a medium red octagon,687,0.001455604075691412,0.9640118479728699,9.371951455250382e-05,0,0,0,1,0.14285714285714285,0,0,0
6438,a small orange octagon can be seen right of a medium orange hexagon,a big red triangle is below a medium red octagon,537,0.00186219739292365,0.9758492708206177,6.28926427452825e-05,0,0,0,1,0.14285714285714285,0,0,0
8119,the medium purple diamond is positioned below a small black square,a big red triangle is below a medium red octagon,220,0.004545454545454545,0.9864230751991272,3.5356682928977534e-05,0,0,0,1,0.14285714285714285,1,0,0
6827,a medium yellow diamond can be seen left of a medium green triangle,a big red triangle is below a medium red octagon,926,0.0010799136069114472,0.9321680068969727,0.00017664565530139953,0,0,0,1,0.14285714285714285,0,0,0
7822,right of a medium red triangle is a big purple diamond,a big red triangle is below a medium red octagon,728,0.0013736263736263737,0.9610312581062317,0.0001014810404740274,0,0,0,3,0.42857142857142855,0,0,0
5203,a medium orange octagon can be seen below a big blue hexagon,a big red triangle is below a medium red octagon,137,0.0072992700729927005,0.9876822829246521,3.207772533642128e-05,0,0,0,1,0.14285714285714285,1,0,0
1773,above a medium black hexagon is a small black triangle,a big red triangle is below a medium red octagon,774,0.0012919896640826874,0.9573829174041748,0.00011098210961790755,0,0,0,2,0.2857142857142857,0,0,0
718,a small blue octagon can be seen left of a medium blue triangle,below a big green square is a small green circle,739,0.0013531799729364006,0.9631215333938599,9.603793296264485e-05,0,0,0,1,0.14285714285714285,0,0,0
1794,a small black diamond is below a small red circle,a big red triangle is below a medium red octagon,226,0.004424778761061947,0.9864343404769897,3.5327411751495674e-05,0,0,0,2,0.2857142857142857,1,0,0
2789,a small purple square can be seen right of a small orange circle,a big red triangle is below a medium red octagon,542,0.0018450184501845018,0.9765793681144714,6.099120946601033e-05,0,0,0,0,0.0,0,0,0
6586,left of a small pink circle is a small red octagon,below a small blue square is a big yellow circle,742,0.0013477088948787063,0.9635257124900818,9.498538565821946e-05,0,0,0,1,0.14285714285714285,0,0,0
1027,the medium black square is positioned below a small yellow circle,a big red triangle is below a medium red octagon,584,0.0017123287671232876,0.9731115102767944,7.0021822466515e-05,0,0,0,1,0.14285714285714285,1,0,0
3211,a big yellow diamond is right of a big green octagon,a big red triangle is below a medium red octagon,869,0.0011507479861910242,0.944376528263092,0.00014485286374110729,0,0,0,2,0.2857142857142857,0,0,0
